target	alpha	l1	term	selected	full_svd	enet	refit_svd
xptar	0.0001	0.1	04010	True	-113313.52335594034	-65261.710895133176	36904.384601548016
xptar	0.0001	0.1	30110	False	935.0748471620957	0.0	0.0
xptar	0.0001	0.1	21110	True	-25946.304238320463	-784.853398303916	444.1144389464058
xptar	0.0001	0.1	12110	False	224953.268313974	-0.0	0.0
xptar	0.0001	0.1	03110	True	-558805.0805713409	26511.020239571746	-13842.515414187732
xptar	0.0001	0.1	20210	True	-2758.8679137917775	-14.625071547204215	477.7590982318384
xptar	0.0001	0.1	11210	True	8602.46049076256	-502.43989766539414	-11068.03372389972
xptar	0.0001	0.1	02210	True	63930.76644234608	-282.0852449222076	80929.3481239069
xptar	0.0001	0.1	10310	False	-328.2407841516711	0.0	0.0
xptar	0.0001	0.1	01310	False	14020.006223471475	-0.0	0.0
xptar	0.0001	0.1	00410	False	-1858.557175876187	-0.0	0.0
xptar	0.0001	0.1	30020	True	-11621.263945656237	169.84286201351316	-243.6969295298296
xptar	0.0001	0.1	21020	True	270330.27059426234	-343.4518678298702	3378.9802163541103
xptar	0.0001	0.1	12020	False	-2125510.985723816	0.0	0.0
xptar	0.0001	0.1	03020	False	5592459.205156571	0.0	0.0
xptar	0.0001	0.1	20120	True	24727.988716116455	-687.4628875214268	-5860.20540123482
xptar	0.0001	0.1	11120	False	-158690.07774356927	-0.0	0.0
xptar	0.0001	0.1	02120	False	-51269.932336624086	-0.0	0.0
xptar	0.0001	0.1	10220	False	-25295.20339590049	-0.0	0.0
xptar	0.0001	0.1	01220	False	11529.239223080564	-0.0	0.0
xptar	0.0001	0.1	00320	False	40271.16142802548	-0.0	0.0
xptar	0.0001	0.1	20030	True	-94605.36058521096	-3244.6053161570485	13465.706064185995
xptar	0.0001	0.1	11030	True	675262.6300611022	96983.04579718676	281964.94883009983
xptar	0.0001	0.1	02030	False	-30582.03799038763	0.0	0.0
xptar	0.0001	0.1	10130	False	187781.82328682192	-0.0	0.0
