rungroup	foil	ndel	xscol	yscol	status	n_dev	n_core_dev	peak_x	peak_y	center_x	center_y	peak_density	background	shift
rg07_theta12p495_foilpm8	0	4	6	4	accepted	70	53	4.680953165496386	-0.1302591493238473	4.708968694132509	-0.12783775285403082	0.4316407400011706	0.007528469891811442	0.013822250020916022
rg07_theta12p495_foilpm8	0	4	6	5	accepted	111	87	4.680953165496386	1.482175186586879	4.6555586807467	1.4709805032477332	0.6529119901223087	0.00719062724448833	0.018262453515694194
rg07_theta12p495_foilpm8	0	4	6	6	accepted	180	135	4.680953165496386	2.943443803505975	4.6716695189337765	2.9518368004318556	1.1988204841329333	0.013268176764000134	0.003598317569100599
rg07_theta12p495_foilpm8	0	4	7	1	low_stats	4	0	nan	nan	nan	nan	nan	nan	nan
rg07_theta12p495_foilpm8	0	4	7	2	accepted	13	9	7.391417346824709	-3.1535735291564597	7.445737886018905	-3.14811352859339	0.08144943947294855	0.000812223703791501	0.05262488692371635
rg07_theta12p495_foilpm8	0	4	7	3	accepted	36	24	7.222013335491689	-1.5411391932457328	7.252428505580391	-1.5353999669019442	0.21469832300892744	0.005063534896292549	0.03404376952110915
rg07_theta12p495_foilpm8	0	4	7	4	accepted	73	58	7.306715341158199	-0.1302591493238473	7.278489457420858	-0.09672293223143605	0.4308367235633644	0.007925930977185712	0.008539503427376603
rg07_theta12p495_foilpm8	0	4	7	5	accepted	100	79	7.222013335491689	1.482175186586879	7.190240263156969	1.476368059186143	0.6070243673172664	0.011644681936397776	0.009343831836876213
rg07_theta12p495_foilpm8	0	4	7	6	accepted	138	109	7.306715341158199	2.943443803505975	7.282492625338209	2.922602700868125	0.8410097806490168	0.006118358332369424	0.0046744155402404265
rg07_theta12p495_foilpm8	0	4	8	2	low_stats	4	0	nan	nan	nan	nan	nan	nan	nan
rg07_theta12p495_foilpm8	0	4	8	3	accepted	20	16	9.932477516820008	-1.6923049122373635	9.84773101632081	-1.6486222704827633	0.12354388675962705	0.002398508814085783	0.07432000683293177
rg07_theta12p495_foilpm8	0	4	8	4	accepted	45	30	9.847775511153497	-0.23103629531826764	9.829027781323305	-0.18468197574746806	0.24025254895249532	0.006147964781247376	0.042695299741731876
rg07_theta12p495_foilpm8	0	4	8	5	accepted	68	53	9.763073505486988	1.431786613589669	9.766627019163844	1.4406390345951516	0.3929162612135669	0.00463469448120761	0.021514337510709393
rg07_theta12p495_foilpm8	0	4	8	6	low_stats	1	0	nan	nan	nan	nan	nan	nan	nan
rg07_theta12p495_foilpm8	1	0	0	2	low_stats	0	0	nan	nan	nan	nan	nan	nan	nan
rg07_theta12p495_foilpm8	1	0	0	3	unstable	11	5	-9.464204872464764	-1.53595700362836	nan	nan	0.047858890578262106	0.00037204623847333256	nan
rg07_theta12p495_foilpm8	1	0	0	4	accepted	28	18	-9.548937206172543	-0.0772378979687709	-9.608514741780166	-0.09005848015682895	0.12469281725799786	0.0013028817500383484	0.02210694736134612
rg07_theta12p495_foilpm8	1	0	0	5	accepted	24	16	-9.633669539880323	1.3814812076908176	-9.663252670832351	1.3872851979843697	0.12267098144748481	0.0022227844903712287	0.03357073988562448
rg07_theta12p495_foilpm8	1	0	0	6	accepted	23	15	-10.480992876958114	2.9911022897979502	-10.342499684017334	2.9337918088512818	0.08921346146134586	0.000887433002216673	0.05509631098455096
rg07_theta12p495_foilpm8	1	0	0	7	low_stats	0	0	nan	nan	nan	nan	nan	nan	nan
rg07_theta12p495_foilpm8	1	0	1	2	accepted	14	10	-7.5153611971858405	-2.9946761092879486	-7.421435755818149	-3.0144260954840187	0.06832621570831664	0.0008495223404660706	0.1021012038872477
rg07_theta12p495_foilpm8	1	0	1	3	accepted	19	15	-7.5153611971858405	-1.53595700362836	-7.488049449306423	-1.5440418764486905	0.14734100675220865	0.0018382212643753531	0.04243485874245994
rg07_theta12p495_foilpm8	1	0	1	4	accepted	33	22	-7.6848258646013985	-0.026937239152923145	-7.691347764805397	-0.04005184583586135	0.22496853555269408	0.004352508162858144	0.034535584165074476
rg07_theta12p495_foilpm8	1	0	1	5	accepted	42	30	-7.769558198309179	1.3814812076908176	-7.709043958746577	1.4125646381752939	0.24793435231394206	0.005003312750685258	0.04419318052816107
rg07_theta12p495_foilpm8	1	0	1	6	accepted	38	25	-8.108487533140295	2.8905009721662545	-8.044556741695262	2.9262579988788553	0.2398147022872653	0.003037350013026994	0.046881764739629565
rg07_theta12p495_foilpm8	1	0	1	7	accepted	18	17	-8.193219866848075	4.3995207366416915	-8.190392766957029	4.422903470022243	0.1605750889518659	0.0005107542796323056	0.013174501665466833
rg07_theta12p495_foilpm8	1	0	2	2	accepted	23	15	-5.397052854491361	-3.2461794033671882	-5.448978458427132	-3.214874663590776	0.13832732347503846	0.0011118886048191985	0.025912293528404032
rg07_theta12p495_foilpm8	1	0	2	3	low_stats	5	0	nan	nan	nan	nan	nan	nan	nan
rg07_theta12p495_foilpm8	1	0	2	4	accepted	51	33	-5.397052854491361	-0.0772378979687709	-5.412050728639627	-0.09230304960131851	0.2824007371430469	0.00558479530658266	0.011966775102207903
rg07_theta12p495_foilpm8	1	0	2	5	accepted	56	37	-5.566517521906919	1.3814812076908176	-5.576701595063418	1.3708882204649666	0.3290872566605658	0.0074467066873445025	0.012433595269298478
rg07_theta12p495_foilpm8	1	0	2	6	accepted	49	39	-5.566517521906919	2.8905009721662545	-5.5338686016087175	2.910199926477695	0.3085681678549125	0.0037275426599949852	0.00952163070279281
rg07_theta12p495_foilpm8	1	0	2	7	accepted	41	29	-5.651249855614699	4.3995207366416915	-5.668444724687931	4.400233317562623	0.34227398764853834	0.0019305467176737806	0.007594677257750487
rg07_theta12p495_foilpm8	1	0	3	2	accepted	20	15	-3.1092798443813208	-3.145578085735492	-3.071465989999681	-3.1316626803456065	0.1594356398424549	0.0010931577638742449	0.013959944392161723
rg07_theta12p495_foilpm8	1	0	3	3	accepted	28	17	-3.27874451179688	-1.6365583212600556	-3.317246363228956	-1.6533034237413988	0.19979862178142924	0.001079138022915779	0.023745046395391316
rg07_theta12p495_foilpm8	1	0	3	4	accepted	36	29	-3.1940121780890998	-0.0772378979687709	-3.207329478264476	-0.08742068322957125	0.29649476517847606	0.003386680534751378	0.010149372760450172
rg07_theta12p495_foilpm8	1	0	3	5	accepted	53	42	-3.1092798443813208	1.3814812076908176	-3.0837773160839648	1.4088557423295345	0.3899250434018158	0.006305381897192205	0.03215960033003445
rg07_theta12p495_foilpm8	1	0	3	6	accepted	65	47	-3.0245475106735418	2.940801630982102	-3.043565849315932	2.93083303222407	0.4208452791027459	0.005643489729271681	0.014330309072489274
rg07_theta12p495_foilpm8	1	0	3	7	accepted	86	63	-2.9398151769657623	4.449821395457539	-2.984312827985538	4.435647905594274	0.5236867989177671	0.003274743284284001	0.025116378331929604
rg07_theta12p495_foilpm8	1	0	4	2	accepted	27	15	-0.7367745005635032	-3.145578085735492	-0.7761885019778946	-3.1071692479942916	0.12310169706614352	0.0020466311605495295	0.027346191431067125
rg07_theta12p495_foilpm8	1	0	4	3	accepted	40	26	-0.6520421668557241	-1.6868589800759037	-0.6681922928471554	-1.6737787542570426	0.20750704749038928	0.0035743807491415156	0.009726574768146708
rg07_theta12p495_foilpm8	1	0	4	4	accepted	16	11	-0.5673098331479449	-0.0772378979687709	-0.5995148505042309	-0.10712974358014363	0.08783709937773652	0.002091215997092285	0.03888913933800922
rg07_theta12p495_foilpm8	1	0	4	5	accepted	56	45	-0.48257749944016465	1.4317818665066657	-0.49757352450490094	1.4363769954789747	0.3699996104942475	0.003303959728443809	0.026006008883667043
rg07_theta12p495_foilpm8	1	0	4	6	accepted	77	60	-0.5673098331479449	2.940801630982102	-0.5526004915554873	2.9328858399717994	0.5446225791380863	0.006869068549169949	0.02062446928549849
rg07_theta12p495_foilpm8	1	0	4	7	accepted	94	77	-0.48257749944016465	4.500122054273386	-0.4793886719955868	4.476792223832559	0.6737548268747833	0.0028775387526373984	0.007560705952525919
rg07_theta12p495_foilpm8	1	0	5	2	accepted	15	12	1.974660178085432	-3.19587874455134	1.8346233767046292	-3.1901424074416185	0.09880046811089545	0.0012505425960814094	0.015240005663189914
rg07_theta12p495_foilpm8	1	0	5	3	accepted	28	23	1.8899278443776528	-1.6868589800759037	1.8695231438811768	-1.6652368267804227	0.22917306463248432	0.003133611987820358	0.00230623005775436
rg07_theta12p495_foilpm8	1	0	5	4	accepted	34	28	1.974660178085432	-0.12753855678461898	1.9286782843557038	-0.11632408709864221	0.22952856897746265	0.0021002169254582754	0.02045047535975501
rg07_theta12p495_foilpm8	1	0	5	5	low_stats	2	0	nan	nan	nan	nan	nan	nan	nan
rg07_theta12p495_foilpm8	1	0	5	6	accepted	60	50	1.974660178085432	2.940801630982102	1.9299977174014065	2.9073479091579153	0.39370010390403254	0.005795925247699507	0.00860416512699775
rg07_theta12p495_foilpm8	1	0	5	7	accepted	76	65	2.0593925117932113	4.449821395457539	2.0307406902727583	4.466938488375481	0.5430592793043048	0.003513348053526	0.006965917502636152
rg07_theta12p495_foilpm8	1	0	6	2	low_stats	6	0	nan	nan	nan	nan	nan	nan	nan
rg07_theta12p495_foilpm8	1	0	6	3	accepted	24	16	4.347165521903251	-1.7874602977075993	4.335957724113727	-1.7742856021412574	0.13076371674363932	0.0023411687915247327	0.010414447825132345
rg07_theta12p495_foilpm8	1	0	6	4	accepted	40	28	4.601362523026588	-0.12753855678461898	4.488329354699752	-0.13638535135339921	0.22461972392375343	0.0014215587326007533	0.021383722422908365
rg07_theta12p495_foilpm8	1	0	6	5	accepted	51	38	4.516630189318809	1.4317818665066657	4.486871221392626	1.4312795294713259	0.30810574126411455	0.00226793277756638	0.0271853595538777
rg07_theta12p495_foilpm8	1	0	6	6	accepted	68	53	4.516630189318809	2.940801630982102	4.491528180407265	2.9605562001624834	0.3977452074082187	0.004839867312263435	0.0008487617161194387
rg07_theta12p495_foilpm8	1	0	6	7	accepted	78	67	4.43189785561103	4.500122054273386	4.4296348854069665	4.4910532059548265	0.508190418437011	0.0029757308122995985	0.028680323610201827
rg07_theta12p495_foilpm8	1	0	7	2	low_stats	6	0	nan	nan	nan	nan	nan	nan	nan
rg07_theta12p495_foilpm8	1	0	7	3	accepted	14	11	7.058600200552186	-1.6365583212600556	7.089523262281042	-1.665987192881312	0.08029406297496691	0.0007274407420071714	0.01273955879337637
rg07_theta12p495_foilpm8	1	0	7	4	accepted	20	17	7.143332534259964	-0.12753855678461898	7.139286663050007	-0.13003890227316564	0.13424217695637425	0.0009809317368426134	0.04018472753562845
rg07_theta12p495_foilpm8	1	0	7	5	accepted	40	31	7.228064867967745	1.4317818665066657	7.271903418524876	1.431377022908158	0.24126487519779755	0.001941994429811906	0.021811648251229575
rg07_theta12p495_foilpm8	1	0	7	6	accepted	49	37	7.312797201675525	2.940801630982102	7.379344117289672	2.9549733781712075	0.29161955170578213	0.004229840222081836	0.041106719016451417
rg07_theta12p495_foilpm8	1	0	7	7	accepted	72	56	7.228064867967745	4.449821395457539	7.194234425049411	4.453253945980039	0.490432024041753	0.0016940027991740121	0.020438254069754608
rg07_theta12p495_foilpm8	1	0	8	3	low_stats	5	0	nan	nan	nan	nan	nan	nan	nan
rg07_theta12p495_foilpm8	1	0	8	4	accepted	20	14	9.600570211785563	-0.0772378979687709	9.597705646409363	-0.09502018387620391	0.13204138642343777	0.00044356367117449934	0.030599639753373375
rg07_theta12p495_foilpm8	1	0	8	5	accepted	19	17	9.854767212908902	1.3814812076908176	9.926766800931825	1.3860874897897955	0.1279058666078937	0.0005160940883641274	0.03315558255600743
rg07_theta12p495_foilpm8	1	0	8	6	accepted	39	27	10.193696547740018	2.940801630982102	10.195383120192172	2.9464836544866175	0.22777394066090223	0.0004123649582230119	0.013281236468831665
rg07_theta12p495_foilpm8	1	0	8	7	low_stats	4	0	nan	nan	nan	nan	nan	nan	nan
rg07_theta12p495_foilpm8	1	1	0	3	low_stats	8	0	nan	nan	nan	nan	nan	nan	nan
rg07_theta12p495_foilpm8	1	1	0	4	accepted	33	28	-10.033216238239559	-0.026208289778003505	-10.031322026776973	-0.010638082834108047	0.2539529082168365	0.003709090678361184	0.012453715403930433
rg07_theta12p495_foilpm8	1	1	0	5	accepted	40	34	-10.286998949120475	1.332788638400708	-10.196767877917738	1.33986563148004	0.21081567843942364	0.004249222751686894	0.01453234867512584
rg07_theta12p495_foilpm8	1	1	0	6	accepted	46	31	-10.456187423041087	2.8427852252659433	-10.414357063285598	2.8530901742941737	0.25831350948936155	0.0037795722420193964	0.0038322435758789803
rg07_theta12p495_foilpm8	1	1	0	7	low_stats	0	0	nan	nan	nan	nan	nan	nan	nan
rg07_theta12p495_foilpm8	1	1	1	2	low_stats	9	0	nan	nan	nan	nan	nan	nan	nan
rg07_theta12p495_foilpm8	1	1	1	3	accepted	22	18	-7.918360314231928	-1.4858716570810644	-7.953351812559527	-1.503628880397132	0.14793577117743215	0.001018547243603103	0.013892492001604641
rg07_theta12p495_foilpm8	1	1	1	4	accepted	40	30	-8.002954551192234	0.024124929784171165	-8.000759483033292	0.012780783315761735	0.2839302117479966	0.00714461171923495	0.010073900934237932
rg07_theta12p495_foilpm8	1	1	1	5	accepted	52	40	-8.002954551192234	1.3831218579628826	-7.987754542246649	1.3695729725950536	0.35573196866577594	0.009104958083953247	0.012801785873030248
rg07_theta12p495_foilpm8	1	1	1	6	accepted	77	62	-8.087548788152539	2.8427852252659433	-8.038703012917157	2.863396028225002	0.5126503153360236	0.005194000470082686	0.0077106026599559774
rg07_theta12p495_foilpm8	1	1	1	7	accepted	79	63	-8.002954551192234	4.4031150316933525	-7.966672949617908	4.4409980052439355	0.5283566869906686	0.00200493357851597	0.0023804283528113934
rg07_theta12p495_foilpm8	1	1	2	2	accepted	17	14	-5.549721679343382	-3.0965346830706486	-5.606792272298676	-3.0875754997021265	0.11351998843496258	0.0016591821933002846	0.012557398354111193
rg07_theta12p495_foilpm8	1	1	2	3	low_stats	0	0	nan	nan	nan	nan	nan	nan	nan
rg07_theta12p495_foilpm8	1	1	2	4	accepted	52	44	-5.718910153263993	-0.026208289778003505	-5.712802926185786	-0.045826179976749745	0.3782825024971739	0.0027679748279805507	0.0021728184087801083
rg07_theta12p495_foilpm8	1	1	2	5	accepted	83	64	-5.549721679343382	1.433455077525057	-5.549438683368502	1.409342343837448	0.5735817156687435	0.005935144689031828	0.006671997393310736
rg07_theta12p495_foilpm8	1	1	2	6	accepted	98	75	-5.38053320542277	2.9434516643902926	-5.425496652759091	2.93880925823394	0.6537268731872434	0.009579263892664973	0.0057908563225630245
rg07_theta12p495_foilpm8	1	1	2	7	accepted	111	90	-5.465127442383077	4.4031150316933525	-5.471858488461983	4.421867204705484	0.7721933199378984	0.008928418750230514	0.0055950384356923165
rg07_theta12p495_foilpm8	1	1	3	2	accepted	18	13	-3.09648880749453	-3.0965346830706486	-3.148377976824024	-3.0905197948929035	0.1336546084390885	0.0009428865172289701	0.02156932321974315
rg07_theta12p495_foilpm8	1	1	3	3	accepted	44	38	-3.09648880749453	-1.536204876643239	-3.1080111989932604	-1.5439121517105727	0.35015549463041584	0.0010812075648973908	0.007396716342223843
rg07_theta12p495_foilpm8	1	1	3	4	accepted	71	55	-3.181083044454835	-0.026208289778003505	-3.147268339736522	-0.03108884587388773	0.5177121771232203	0.003261148322955387	0.023253693318199715
rg07_theta12p495_foilpm8	1	1	3	5	accepted	92	76	-3.09648880749453	1.433455077525057	-3.0833180113662073	1.4406400764929608	0.664208596035395	0.005912580396610183	0.003913001357718116
rg07_theta12p495_foilpm8	1	1	3	6	accepted	109	89	-2.9273003335739185	2.9434516643902926	-2.956320454561554	2.9254417457283863	0.8249141985916413	0.010642820713971044	0.004871934298787613
rg07_theta12p495_foilpm8	1	1	3	7	accepted	140	117	-2.9273003335739185	4.453448251255527	-2.901076540832641	4.438981284072382	1.0032594044247545	0.00830686758779764	0.009159740917156746
rg07_theta12p495_foilpm8	1	1	4	2	accepted	16	13	-0.558661698685372	-3.146867902632823	-0.6025371873565755	-3.170647623286495	0.1269495068510145	0.00042776643604094505	0.01709471876844975
rg07_theta12p495_foilpm8	1	1	4	3	accepted	45	41	-0.558661698685372	-1.586538096205413	-0.5680472973775296	-1.5617818332866928	0.33214314406840284	0.0015611607696827685	0.005282135459839672
rg07_theta12p495_foilpm8	1	1	4	4	accepted	18	16	-0.558661698685372	-0.07654150934017817	-0.5464285450647378	-0.07276080053257947	0.15706522283596303	0.0016117050545704763	0.002927027632505868
rg07_theta12p495_foilpm8	1	1	4	5	accepted	109	95	-0.4740674617250669	1.433455077525057	-0.475251351229545	1.434401443791592	0.8270339995210522	0.0028579858834784488	0.008303398864642481
rg07_theta12p495_foilpm8	1	1	4	6	accepted	144	116	-0.38947322476476187	2.9434516643902926	-0.38378342033183394	2.934129914627203	0.973608976416718	0.012413210771668303	0.007459095789160457
rg07_theta12p495_foilpm8	1	1	4	7	accepted	126	114	-0.4740674617250669	4.453448251255527	-0.4659712259707147	4.438115687803887	0.991845449850149	0.012365126711017626	0.008025870911368848
rg07_theta12p495_foilpm8	1	1	5	2	accepted	22	17	1.9791654101237848	-3.146867902632823	1.936515857840236	-3.176292980942919	0.16225583891003864	0.0009524253750695117	0.017665569687567877
rg07_theta12p495_foilpm8	1	1	5	3	accepted	38	31	1.9791654101237848	-1.586538096205413	1.9941537551628734	-1.5963449451657652	0.2633561927567616	0.0033838015930372353	0.01004331626462156
rg07_theta12p495_foilpm8	1	1	5	4	accepted	68	56	1.9791654101237848	-0.026208289778003505	2.0486848115751366	-0.0647754461283899	0.45798457459243486	0.0028713108198089423	0.020413617694292122
rg07_theta12p495_foilpm8	1	1	5	5	low_stats	4	0	nan	nan	nan	nan	nan	nan	nan
rg07_theta12p495_foilpm8	1	1	5	6	accepted	121	99	2.063759647084091	2.9434516643902926	2.0409767222002393	2.9473912780025837	0.8175279051779245	0.010604639826179	0.01381541859192639
rg07_theta12p495_foilpm8	1	1	5	7	accepted	147	119	1.9791654101237848	4.453448251255527	2.018100939260191	4.472626226275613	1.0241775067060368	0.011408345825053595	0.00298283649016963
rg07_theta12p495_foilpm8	1	1	6	2	accepted	17	14	4.601586755893248	-3.0965346830706486	4.642533193939586	-3.11074551239191	0.13199339754574402	0.00045550588664924386	0.023022796166264452
rg07_theta12p495_foilpm8	1	1	6	3	accepted	36	29	4.516992518932943	-1.586538096205413	4.569049479801748	-1.5830547066101088	0.23613550042975545	0.001739969317111199	0.02260255477824798
rg07_theta12p495_foilpm8	1	1	6	4	accepted	54	49	4.6861809928535525	-0.12687472890235285	4.691079772903681	-0.10814595870289781	0.41921134269200694	0.0018527506535853105	0.009355558393765876
rg07_theta12p495_foilpm8	1	1	6	5	accepted	87	75	4.601586755893248	1.3831218579628826	4.590011312287114	1.4120185912629575	0.7052026211102155	0.0025941781798752028	0.011590093131529604
rg07_theta12p495_foilpm8	1	1	6	6	accepted	96	74	4.601586755893248	2.9937848839524666	4.6330962069176485	3.001816407852501	0.6316361541789428	0.008888591489142214	0.0049493485033865635
rg07_theta12p495_foilpm8	1	1	6	7	accepted	128	105	4.516992518932943	4.503781470817702	4.566215746069959	4.484908172697349	0.8958762385178463	0.004622611315326344	0.013403220539956512
