pool	rungroup	zfoil	delta_low	delta_high	xscol	yscol	available	fit	surplus
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	0	3	28	22	6
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	0	4	36	28	8
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	0	5	47	37	10
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	0	6	51	40	11
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	1	2	22	17	5
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	1	3	31	24	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	1	4	41	32	9
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	1	5	74	59	15
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	1	6	90	72	18
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	2	2	28	22	6
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	2	4	87	69	18
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	2	5	73	58	15
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	2	6	97	77	20
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	2	7	63	50	13
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	3	2	21	16	5
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	3	3	45	36	9
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	3	4	92	73	19
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	3	5	105	84	21
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	3	6	122	97	25
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	3	7	125	100	25
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	4	2	31	24	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	4	3	67	53	14
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	4	4	30	24	6
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	4	5	108	86	22
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	4	6	127	101	26
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	4	7	139	111	28
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	5	2	34	27	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	5	3	41	32	9
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	5	4	85	68	17
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	5	6	144	115	29
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	5	7	126	100	26
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	6	2	19	15	4
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	6	3	45	36	9
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	6	4	61	48	13
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	6	5	107	85	22
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	6	6	109	87	22
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	6	7	90	72	18
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	7	2	18	14	4
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	7	3	35	28	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	7	4	49	39	10
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	7	5	60	48	12
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	7	6	81	64	17
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	8	3	23	18	5
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	8	4	34	27	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	8	5	45	36	9
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-8.0	-5.0	8	6	74	59	15
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	0	3	28	22	6
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	0	4	50	40	10
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	0	5	68	54	14
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	0	6	78	62	16
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	1	2	33	26	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	1	3	45	36	9
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	1	4	86	68	18
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	1	5	112	89	23
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	1	6	125	100	25
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	2	2	38	30	8
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	2	4	109	87	22
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	2	5	138	110	28
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	2	6	176	140	36
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	2	7	195	156	39
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	3	2	57	45	12
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	3	3	83	66	17
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	3	4	158	126	32
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	3	5	192	153	39
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	3	6	236	188	48
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	3	7	256	204	52
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	4	2	50	40	10
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	4	3	86	68	18
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	4	4	46	36	10
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	4	5	195	156	39
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	4	6	239	191	48
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	4	7	297	237	60
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	5	2	59	47	12
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	5	3	89	71	18
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	5	4	142	113	29
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	5	6	242	193	49
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	5	7	252	201	51
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	6	2	47	37	10
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	6	3	74	59	15
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	6	4	109	87	22
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	6	5	162	129	33
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	6	6	221	176	45
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	6	7	204	163	41
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	7	2	43	34	9
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	7	3	51	40	11
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	7	4	99	79	20
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	7	5	131	104	27
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	7	6	167	133	34
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	8	3	32	25	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	8	4	54	43	11
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	8	5	78	62	16
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	-5.0	0.0	8	6	114	91	23
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	0	3	16	12	4
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	0	4	32	25	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	0	5	73	58	15
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	0	6	60	48	12
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	1	2	25	20	5
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	1	3	36	28	8
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	1	4	65	52	13
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	1	5	107	85	22
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	1	6	120	96	24
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	2	2	32	25	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	2	4	90	72	18
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	2	5	137	109	28
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	2	6	154	123	31
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	2	7	193	154	39
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	3	2	35	28	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	3	3	58	46	12
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	3	4	94	75	19
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	3	5	130	104	26
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	3	6	202	161	41
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	3	7	285	228	57
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	4	2	38	30	8
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	4	3	63	50	13
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	4	4	39	31	8
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	4	5	150	120	30
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	4	6	225	180	45
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	4	7	288	230	58
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	5	2	19	15	4
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	5	3	70	56	14
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	5	4	110	88	22
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	5	6	211	168	43
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	5	7	274	219	55
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	6	2	22	17	5
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	6	3	51	40	11
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	6	4	87	69	18
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	6	5	131	104	27
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	6	6	157	125	32
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	6	7	229	183	46
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	7	2	20	16	4
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	7	3	32	25	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	7	4	55	44	11
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	7	5	79	63	16
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	7	6	123	98	25
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	8	3	29	23	6
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	8	4	34	27	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	8	5	57	45	12
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	0.0	5.0	8	6	77	61	16
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	0	3	12	9	3
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	0	4	34	27	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	0	5	37	29	8
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	0	6	15	12	3
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	1	2	11	8	3
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	1	3	24	19	5
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	1	4	31	24	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	1	5	55	44	11
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	1	6	70	56	14
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	2	2	15	12	3
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	2	4	59	47	12
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	2	5	78	62	16
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	2	6	122	97	25
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	2	7	152	121	31
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	3	2	20	16	4
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	3	3	30	24	6
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	3	4	77	61	16
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	3	5	93	74	19
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	3	6	148	118	30
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	3	7	173	138	35
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	4	2	18	14	4
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	4	3	33	26	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	4	4	17	13	4
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	4	5	94	75	19
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	4	6	143	114	29
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	4	7	178	142	36
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	5	2	18	14	4
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	5	3	32	25	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	5	4	58	46	12
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	5	6	127	101	26
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	5	7	211	168	43
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	6	2	22	17	5
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	6	3	27	21	6
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	6	4	49	39	10
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	6	5	82	65	17
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	6	6	134	107	27
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	6	7	159	127	32
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	7	3	27	21	6
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	7	4	35	28	7
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	7	5	47	37	10
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	7	6	95	76	19
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	8	3	15	12	3
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	8	4	22	17	5
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	8	5	37	29	8
rg05_theta12p495_foilpm3	rg05_theta12p495_foilpm3	3.0	5.0	10.0	8	6	43	34	9
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	0	3	20	16	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	0	4	14	11	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	0	5	10	8	2
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	1	3	19	15	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	1	4	33	26	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	1	5	22	17	5
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	2	1	11	8	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	2	2	17	13	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	2	4	31	24	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	2	5	30	24	6
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	3	2	20	16	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	3	3	36	28	8
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	3	4	42	33	9
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	3	5	45	36	9
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	3	6	15	12	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	4	2	29	23	6
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	4	3	34	27	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	4	4	10	8	2
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	4	5	52	41	11
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	4	6	33	26	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	5	2	18	14	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	5	3	33	26	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	5	4	50	40	10
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	5	6	38	30	8
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	6	2	14	11	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	6	3	27	21	6
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	6	4	37	29	8
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	6	5	43	34	9
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	6	6	35	28	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	7	2	12	9	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	7	4	23	18	5
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	7	5	31	24	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-10.0	-8.0	7	6	26	20	6
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	0	2	24	19	5
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	0	3	33	26	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	0	4	41	32	9
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	0	5	38	30	8
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	1	1	15	12	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	1	2	19	15	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	1	3	46	36	10
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	1	4	56	44	12
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	1	5	68	54	14
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	2	1	19	15	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	2	2	31	24	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	2	4	79	63	16
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	2	5	79	63	16
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	2	6	34	27	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	3	1	20	16	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	3	2	32	25	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	3	3	68	54	14
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	3	4	79	63	16
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	3	5	106	84	22
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	3	6	88	70	18
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	4	1	15	12	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	4	2	40	32	8
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	4	3	66	52	14
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	4	4	28	22	6
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	4	5	92	73	19
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	4	6	113	90	23
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	5	1	15	12	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	5	2	41	32	9
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	5	3	61	48	13
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	5	4	67	53	14
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	5	6	119	95	24
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	6	1	11	8	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	6	2	28	22	6
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	6	3	46	36	10
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	6	4	62	49	13
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	-8.0	-8.0	-5.0	6	5	74	59	15
