target	alpha	l1	fold	term	selected
ytar	0.0001	0.1	2	21210	False
ytar	0.0001	0.1	2	12210	False
ytar	0.0001	0.1	2	03210	True
ytar	0.0001	0.1	2	20310	True
ytar	0.0001	0.1	2	11310	False
ytar	0.0001	0.1	2	02310	True
ytar	0.0001	0.1	2	10410	True
ytar	0.0001	0.1	2	01410	True
ytar	0.0001	0.1	2	00510	True
ytar	0.0001	0.1	2	40020	True
ytar	0.0001	0.1	2	31020	False
ytar	0.0001	0.1	2	22020	True
ytar	0.0001	0.1	2	13020	True
ytar	0.0001	0.1	2	04020	False
ytar	0.0001	0.1	2	30120	True
ytar	0.0001	0.1	2	21120	False
ytar	0.0001	0.1	2	12120	True
ytar	0.0001	0.1	2	03120	True
ytar	0.0001	0.1	2	20220	True
ytar	0.0001	0.1	2	11220	False
ytar	0.0001	0.1	2	02220	True
ytar	0.0001	0.1	2	10320	True
ytar	0.0001	0.1	2	01320	True
ytar	0.0001	0.1	2	00420	True
ytar	0.0001	0.1	2	30030	True
ytar	0.0001	0.1	2	21030	False
ytar	0.0001	0.1	2	12030	True
ytar	0.0001	0.1	2	03030	True
ytar	0.0001	0.1	2	20130	False
ytar	0.0001	0.1	2	11130	False
ytar	0.0001	0.1	2	02130	False
ytar	0.0001	0.1	2	10230	True
ytar	0.0001	0.1	2	01230	True
ytar	0.0001	0.1	2	00330	True
ytar	0.0001	0.1	2	20040	False
ytar	0.0001	0.1	2	11040	True
ytar	0.0001	0.1	2	02040	True
ytar	0.0001	0.1	2	10140	True
ytar	0.0001	0.1	2	01140	False
ytar	0.0001	0.1	2	00240	False
ytar	0.0001	0.1	2	10050	False
ytar	0.0001	0.1	2	01050	True
ytar	0.0001	0.1	2	00150	False
ytar	0.0001	0.1	2	00060	False
ytar	3e-05	0.1	2	00000	True
ytar	3e-05	0.1	2	10000	True
ytar	3e-05	0.1	2	01000	True
ytar	3e-05	0.1	2	00100	True
ytar	3e-05	0.1	2	00010	True
ytar	3e-05	0.1	2	20000	True
ytar	3e-05	0.1	2	11000	True
ytar	3e-05	0.1	2	02000	True
ytar	3e-05	0.1	2	10100	True
ytar	3e-05	0.1	2	01100	True
ytar	3e-05	0.1	2	00200	True
ytar	3e-05	0.1	2	10010	True
ytar	3e-05	0.1	2	01010	True
ytar	3e-05	0.1	2	00110	False
ytar	3e-05	0.1	2	00020	True
ytar	3e-05	0.1	2	30000	True
ytar	3e-05	0.1	2	21000	True
ytar	3e-05	0.1	2	12000	True
ytar	3e-05	0.1	2	03000	True
ytar	3e-05	0.1	2	20100	True
ytar	3e-05	0.1	2	11100	True
ytar	3e-05	0.1	2	02100	True
ytar	3e-05	0.1	2	10200	True
ytar	3e-05	0.1	2	01200	True
ytar	3e-05	0.1	2	00300	True
ytar	3e-05	0.1	2	20010	True
ytar	3e-05	0.1	2	11010	True
ytar	3e-05	0.1	2	02010	True
ytar	3e-05	0.1	2	10110	True
ytar	3e-05	0.1	2	01110	True
ytar	3e-05	0.1	2	00210	True
ytar	3e-05	0.1	2	10020	True
ytar	3e-05	0.1	2	01020	True
ytar	3e-05	0.1	2	00120	True
ytar	3e-05	0.1	2	00030	True
ytar	3e-05	0.1	2	40000	True
ytar	3e-05	0.1	2	31000	True
ytar	3e-05	0.1	2	22000	True
ytar	3e-05	0.1	2	13000	False
ytar	3e-05	0.1	2	04000	True
ytar	3e-05	0.1	2	30100	True
ytar	3e-05	0.1	2	21100	True
ytar	3e-05	0.1	2	12100	True
ytar	3e-05	0.1	2	03100	True
ytar	3e-05	0.1	2	20200	True
ytar	3e-05	0.1	2	11200	False
ytar	3e-05	0.1	2	02200	True
ytar	3e-05	0.1	2	10300	True
ytar	3e-05	0.1	2	01300	True
ytar	3e-05	0.1	2	00400	True
ytar	3e-05	0.1	2	30010	True
ytar	3e-05	0.1	2	21010	True
ytar	3e-05	0.1	2	12010	True
ytar	3e-05	0.1	2	03010	True
ytar	3e-05	0.1	2	20110	False
ytar	3e-05	0.1	2	11110	True
ytar	3e-05	0.1	2	02110	True
ytar	3e-05	0.1	2	10210	False
ytar	3e-05	0.1	2	01210	True
ytar	3e-05	0.1	2	00310	False
ytar	3e-05	0.1	2	20020	True
ytar	3e-05	0.1	2	11020	True
ytar	3e-05	0.1	2	02020	True
ytar	3e-05	0.1	2	10120	True
ytar	3e-05	0.1	2	01120	True
ytar	3e-05	0.1	2	00220	True
ytar	3e-05	0.1	2	10030	True
ytar	3e-05	0.1	2	01030	True
ytar	3e-05	0.1	2	00130	True
ytar	3e-05	0.1	2	00040	True
ytar	3e-05	0.1	2	50000	True
ytar	3e-05	0.1	2	41000	True
ytar	3e-05	0.1	2	32000	False
ytar	3e-05	0.1	2	23000	True
ytar	3e-05	0.1	2	14000	True
ytar	3e-05	0.1	2	05000	False
ytar	3e-05	0.1	2	40100	True
ytar	3e-05	0.1	2	31100	True
ytar	3e-05	0.1	2	22100	True
ytar	3e-05	0.1	2	13100	True
ytar	3e-05	0.1	2	04100	True
ytar	3e-05	0.1	2	30200	True
ytar	3e-05	0.1	2	21200	True
ytar	3e-05	0.1	2	12200	True
ytar	3e-05	0.1	2	03200	True
ytar	3e-05	0.1	2	20300	True
ytar	3e-05	0.1	2	11300	True
ytar	3e-05	0.1	2	02300	True
ytar	3e-05	0.1	2	10400	True
ytar	3e-05	0.1	2	01400	True
ytar	3e-05	0.1	2	00500	True
ytar	3e-05	0.1	2	40010	True
ytar	3e-05	0.1	2	31010	True
ytar	3e-05	0.1	2	22010	True
ytar	3e-05	0.1	2	13010	False
ytar	3e-05	0.1	2	04010	True
ytar	3e-05	0.1	2	30110	True
ytar	3e-05	0.1	2	21110	False
ytar	3e-05	0.1	2	12110	True
ytar	3e-05	0.1	2	03110	True
ytar	3e-05	0.1	2	20210	True
ytar	3e-05	0.1	2	11210	False
ytar	3e-05	0.1	2	02210	True
ytar	3e-05	0.1	2	10310	True
ytar	3e-05	0.1	2	01310	True
ytar	3e-05	0.1	2	00410	True
ytar	3e-05	0.1	2	30020	True
ytar	3e-05	0.1	2	21020	True
ytar	3e-05	0.1	2	12020	True
ytar	3e-05	0.1	2	03020	True
ytar	3e-05	0.1	2	20120	True
ytar	3e-05	0.1	2	11120	False
ytar	3e-05	0.1	2	02120	True
ytar	3e-05	0.1	2	10220	False
ytar	3e-05	0.1	2	01220	False
ytar	3e-05	0.1	2	00320	True
ytar	3e-05	0.1	2	20030	True
ytar	3e-05	0.1	2	11030	True
ytar	3e-05	0.1	2	02030	True
ytar	3e-05	0.1	2	10130	True
ytar	3e-05	0.1	2	01130	True
ytar	3e-05	0.1	2	00230	False
ytar	3e-05	0.1	2	10040	True
ytar	3e-05	0.1	2	01040	True
ytar	3e-05	0.1	2	00140	True
ytar	3e-05	0.1	2	00050	True
ytar	3e-05	0.1	2	60000	True
ytar	3e-05	0.1	2	51000	True
ytar	3e-05	0.1	2	42000	True
ytar	3e-05	0.1	2	33000	True
ytar	3e-05	0.1	2	24000	False
ytar	3e-05	0.1	2	15000	False
ytar	3e-05	0.1	2	06000	True
ytar	3e-05	0.1	2	50100	True
ytar	3e-05	0.1	2	41100	True
ytar	3e-05	0.1	2	32100	True
ytar	3e-05	0.1	2	23100	True
ytar	3e-05	0.1	2	14100	True
ytar	3e-05	0.1	2	05100	True
ytar	3e-05	0.1	2	40200	False
ytar	3e-05	0.1	2	31200	True
ytar	3e-05	0.1	2	22200	False
ytar	3e-05	0.1	2	13200	False
ytar	3e-05	0.1	2	04200	True
ytar	3e-05	0.1	2	30300	True
ytar	3e-05	0.1	2	21300	False
ytar	3e-05	0.1	2	12300	True
ytar	3e-05	0.1	2	03300	True
ytar	3e-05	0.1	2	20400	True
ytar	3e-05	0.1	2	11400	True
ytar	3e-05	0.1	2	02400	True
ytar	3e-05	0.1	2	10500	True
ytar	3e-05	0.1	2	01500	True
ytar	3e-05	0.1	2	00600	True
ytar	3e-05	0.1	2	50010	True
ytar	3e-05	0.1	2	41010	True
ytar	3e-05	0.1	2	32010	True
ytar	3e-05	0.1	2	23010	True
ytar	3e-05	0.1	2	14010	True
ytar	3e-05	0.1	2	05010	True
ytar	3e-05	0.1	2	40110	True
ytar	3e-05	0.1	2	31110	False
ytar	3e-05	0.1	2	22110	True
ytar	3e-05	0.1	2	13110	True
ytar	3e-05	0.1	2	04110	True
ytar	3e-05	0.1	2	30210	True
ytar	3e-05	0.1	2	21210	True
ytar	3e-05	0.1	2	12210	False
ytar	3e-05	0.1	2	03210	True
ytar	3e-05	0.1	2	20310	True
ytar	3e-05	0.1	2	11310	False
ytar	3e-05	0.1	2	02310	True
ytar	3e-05	0.1	2	10410	True
ytar	3e-05	0.1	2	01410	True
ytar	3e-05	0.1	2	00510	True
ytar	3e-05	0.1	2	40020	True
ytar	3e-05	0.1	2	31020	False
ytar	3e-05	0.1	2	22020	True
ytar	3e-05	0.1	2	13020	False
ytar	3e-05	0.1	2	04020	True
ytar	3e-05	0.1	2	30120	True
ytar	3e-05	0.1	2	21120	False
ytar	3e-05	0.1	2	12120	True
ytar	3e-05	0.1	2	03120	True
ytar	3e-05	0.1	2	20220	True
ytar	3e-05	0.1	2	11220	False
ytar	3e-05	0.1	2	02220	True
ytar	3e-05	0.1	2	10320	True
ytar	3e-05	0.1	2	01320	True
ytar	3e-05	0.1	2	00420	True
ytar	3e-05	0.1	2	30030	True
ytar	3e-05	0.1	2	21030	False
ytar	3e-05	0.1	2	12030	True
ytar	3e-05	0.1	2	03030	True
ytar	3e-05	0.1	2	20130	False
ytar	3e-05	0.1	2	11130	True
ytar	3e-05	0.1	2	02130	False
ytar	3e-05	0.1	2	10230	True
ytar	3e-05	0.1	2	01230	True
ytar	3e-05	0.1	2	00330	True
ytar	3e-05	0.1	2	20040	True
ytar	3e-05	0.1	2	11040	False
ytar	3e-05	0.1	2	02040	False
ytar	3e-05	0.1	2	10140	False
ytar	3e-05	0.1	2	01140	True
ytar	3e-05	0.1	2	00240	False
ytar	3e-05	0.1	2	10050	False
ytar	3e-05	0.1	2	01050	True
ytar	3e-05	0.1	2	00150	True
ytar	3e-05	0.1	2	00060	True
ytar	0.0001	0.5	2	00000	True
ytar	0.0001	0.5	2	10000	True
ytar	0.0001	0.5	2	01000	True
ytar	0.0001	0.5	2	00100	True
ytar	0.0001	0.5	2	00010	True
ytar	0.0001	0.5	2	20000	True
ytar	0.0001	0.5	2	11000	False
ytar	0.0001	0.5	2	02000	True
ytar	0.0001	0.5	2	10100	True
ytar	0.0001	0.5	2	01100	True
ytar	0.0001	0.5	2	00200	True
ytar	0.0001	0.5	2	10010	True
ytar	0.0001	0.5	2	01010	True
ytar	0.0001	0.5	2	00110	True
ytar	0.0001	0.5	2	00020	True
ytar	0.0001	0.5	2	30000	True
ytar	0.0001	0.5	2	21000	False
ytar	0.0001	0.5	2	12000	True
ytar	0.0001	0.5	2	03000	False
ytar	0.0001	0.5	2	20100	True
ytar	0.0001	0.5	2	11100	True
ytar	0.0001	0.5	2	02100	True
ytar	0.0001	0.5	2	10200	True
ytar	0.0001	0.5	2	01200	False
ytar	0.0001	0.5	2	00300	True
ytar	0.0001	0.5	2	20010	True
ytar	0.0001	0.5	2	11010	True
ytar	0.0001	0.5	2	02010	True
ytar	0.0001	0.5	2	10110	True
ytar	0.0001	0.5	2	01110	True
ytar	0.0001	0.5	2	00210	True
ytar	0.0001	0.5	2	10020	True
ytar	0.0001	0.5	2	01020	True
ytar	0.0001	0.5	2	00120	True
ytar	0.0001	0.5	2	00030	True
ytar	0.0001	0.5	2	40000	True
ytar	0.0001	0.5	2	31000	True
ytar	0.0001	0.5	2	22000	False
ytar	0.0001	0.5	2	13000	False
ytar	0.0001	0.5	2	04000	True
ytar	0.0001	0.5	2	30100	True
ytar	0.0001	0.5	2	21100	True
ytar	0.0001	0.5	2	12100	False
ytar	0.0001	0.5	2	03100	True
ytar	0.0001	0.5	2	20200	True
ytar	0.0001	0.5	2	11200	False
ytar	0.0001	0.5	2	02200	True
ytar	0.0001	0.5	2	10300	False
ytar	0.0001	0.5	2	01300	True
ytar	0.0001	0.5	2	00400	True
ytar	0.0001	0.5	2	30010	True
ytar	0.0001	0.5	2	21010	True
ytar	0.0001	0.5	2	12010	True
ytar	0.0001	0.5	2	03010	True
ytar	0.0001	0.5	2	20110	False
ytar	0.0001	0.5	2	11110	True
ytar	0.0001	0.5	2	02110	True
ytar	0.0001	0.5	2	10210	True
ytar	0.0001	0.5	2	01210	True
ytar	0.0001	0.5	2	00310	False
ytar	0.0001	0.5	2	20020	True
ytar	0.0001	0.5	2	11020	True
ytar	0.0001	0.5	2	02020	True
ytar	0.0001	0.5	2	10120	True
ytar	0.0001	0.5	2	01120	True
ytar	0.0001	0.5	2	00220	True
ytar	0.0001	0.5	2	10030	True
ytar	0.0001	0.5	2	01030	True
ytar	0.0001	0.5	2	00130	True
ytar	0.0001	0.5	2	00040	False
ytar	0.0001	0.5	2	50000	False
ytar	0.0001	0.5	2	41000	False
ytar	0.0001	0.5	2	32000	False
ytar	0.0001	0.5	2	23000	False
ytar	0.0001	0.5	2	14000	True
ytar	0.0001	0.5	2	05000	False
ytar	0.0001	0.5	2	40100	True
ytar	0.0001	0.5	2	31100	False
ytar	0.0001	0.5	2	22100	False
ytar	0.0001	0.5	2	13100	False
ytar	0.0001	0.5	2	04100	True
ytar	0.0001	0.5	2	30200	True
ytar	0.0001	0.5	2	21200	True
ytar	0.0001	0.5	2	12200	True
ytar	0.0001	0.5	2	03200	False
ytar	0.0001	0.5	2	20300	False
ytar	0.0001	0.5	2	11300	False
ytar	0.0001	0.5	2	02300	True
ytar	0.0001	0.5	2	10400	False
ytar	0.0001	0.5	2	01400	True
ytar	0.0001	0.5	2	00500	True
ytar	0.0001	0.5	2	40010	True
ytar	0.0001	0.5	2	31010	True
ytar	0.0001	0.5	2	22010	True
ytar	0.0001	0.5	2	13010	True
ytar	0.0001	0.5	2	04010	False
ytar	0.0001	0.5	2	30110	True
ytar	0.0001	0.5	2	21110	False
ytar	0.0001	0.5	2	12110	False
ytar	0.0001	0.5	2	03110	True
ytar	0.0001	0.5	2	20210	False
ytar	0.0001	0.5	2	11210	False
ytar	0.0001	0.5	2	02210	True
ytar	0.0001	0.5	2	10310	False
ytar	0.0001	0.5	2	01310	True
ytar	0.0001	0.5	2	00410	True
ytar	0.0001	0.5	2	30020	False
ytar	0.0001	0.5	2	21020	False
ytar	0.0001	0.5	2	12020	True
ytar	0.0001	0.5	2	03020	False
ytar	0.0001	0.5	2	20120	False
ytar	0.0001	0.5	2	11120	False
ytar	0.0001	0.5	2	02120	False
ytar	0.0001	0.5	2	10220	False
ytar	0.0001	0.5	2	01220	True
ytar	0.0001	0.5	2	00320	False
ytar	0.0001	0.5	2	20030	False
ytar	0.0001	0.5	2	11030	True
ytar	0.0001	0.5	2	02030	True
ytar	0.0001	0.5	2	10130	False
ytar	0.0001	0.5	2	01130	False
ytar	0.0001	0.5	2	00230	False
ytar	0.0001	0.5	2	10040	False
ytar	0.0001	0.5	2	01040	False
ytar	0.0001	0.5	2	00140	True
ytar	0.0001	0.5	2	00050	False
ytar	0.0001	0.5	2	60000	True
ytar	0.0001	0.5	2	51000	False
ytar	0.0001	0.5	2	42000	False
ytar	0.0001	0.5	2	33000	True
ytar	0.0001	0.5	2	24000	False
ytar	0.0001	0.5	2	15000	False
ytar	0.0001	0.5	2	06000	False
ytar	0.0001	0.5	2	50100	True
ytar	0.0001	0.5	2	41100	False
ytar	0.0001	0.5	2	32100	False
ytar	0.0001	0.5	2	23100	True
ytar	0.0001	0.5	2	14100	False
ytar	0.0001	0.5	2	05100	True
ytar	0.0001	0.5	2	40200	False
ytar	0.0001	0.5	2	31200	False
ytar	0.0001	0.5	2	22200	False
ytar	0.0001	0.5	2	13200	False
ytar	0.0001	0.5	2	04200	True
ytar	0.0001	0.5	2	30300	False
ytar	0.0001	0.5	2	21300	False
ytar	0.0001	0.5	2	12300	False
ytar	0.0001	0.5	2	03300	False
ytar	0.0001	0.5	2	20400	False
ytar	0.0001	0.5	2	11400	False
ytar	0.0001	0.5	2	02400	True
ytar	0.0001	0.5	2	10500	True
ytar	0.0001	0.5	2	01500	True
ytar	0.0001	0.5	2	00600	False
ytar	0.0001	0.5	2	50010	False
ytar	0.0001	0.5	2	41010	False
ytar	0.0001	0.5	2	32010	True
ytar	0.0001	0.5	2	23010	True
ytar	0.0001	0.5	2	14010	False
ytar	0.0001	0.5	2	05010	True
ytar	0.0001	0.5	2	40110	True
ytar	0.0001	0.5	2	31110	False
ytar	0.0001	0.5	2	22110	False
ytar	0.0001	0.5	2	13110	True
ytar	0.0001	0.5	2	04110	True
ytar	0.0001	0.5	2	30210	True
ytar	0.0001	0.5	2	21210	True
ytar	0.0001	0.5	2	12210	True
ytar	0.0001	0.5	2	03210	True
ytar	0.0001	0.5	2	20310	True
ytar	0.0001	0.5	2	11310	False
ytar	0.0001	0.5	2	02310	False
ytar	0.0001	0.5	2	10410	False
ytar	0.0001	0.5	2	01410	False
ytar	0.0001	0.5	2	00510	False
ytar	0.0001	0.5	2	40020	True
ytar	0.0001	0.5	2	31020	False
ytar	0.0001	0.5	2	22020	False
ytar	0.0001	0.5	2	13020	False
ytar	0.0001	0.5	2	04020	False
ytar	0.0001	0.5	2	30120	False
ytar	0.0001	0.5	2	21120	False
ytar	0.0001	0.5	2	12120	False
ytar	0.0001	0.5	2	03120	False
ytar	0.0001	0.5	2	20220	False
ytar	0.0001	0.5	2	11220	False
ytar	0.0001	0.5	2	02220	False
ytar	0.0001	0.5	2	10320	False
ytar	0.0001	0.5	2	01320	False
ytar	0.0001	0.5	2	00420	True
ytar	0.0001	0.5	2	30030	False
ytar	0.0001	0.5	2	21030	False
ytar	0.0001	0.5	2	12030	False
ytar	0.0001	0.5	2	03030	True
ytar	0.0001	0.5	2	20130	False
ytar	0.0001	0.5	2	11130	False
ytar	0.0001	0.5	2	02130	False
ytar	0.0001	0.5	2	10230	True
ytar	0.0001	0.5	2	01230	True
ytar	0.0001	0.5	2	00330	True
ytar	0.0001	0.5	2	20040	True
ytar	0.0001	0.5	2	11040	True
ytar	0.0001	0.5	2	02040	False
ytar	0.0001	0.5	2	10140	True
ytar	0.0001	0.5	2	01140	False
ytar	0.0001	0.5	2	00240	False
ytar	0.0001	0.5	2	10050	True
ytar	0.0001	0.5	2	01050	True
ytar	0.0001	0.5	2	00150	False
ytar	0.0001	0.5	2	00060	True
ytar	3e-05	0.5	2	00000	True
ytar	3e-05	0.5	2	10000	True
ytar	3e-05	0.5	2	01000	True
ytar	3e-05	0.5	2	00100	True
ytar	3e-05	0.5	2	00010	True
ytar	3e-05	0.5	2	20000	True
ytar	3e-05	0.5	2	11000	True
ytar	3e-05	0.5	2	02000	True
ytar	3e-05	0.5	2	10100	True
ytar	3e-05	0.5	2	01100	True
ytar	3e-05	0.5	2	00200	True
ytar	3e-05	0.5	2	10010	True
ytar	3e-05	0.5	2	01010	True
ytar	3e-05	0.5	2	00110	False
ytar	3e-05	0.5	2	00020	True
ytar	3e-05	0.5	2	30000	True
ytar	3e-05	0.5	2	21000	False
ytar	3e-05	0.5	2	12000	True
ytar	3e-05	0.5	2	03000	True
ytar	3e-05	0.5	2	20100	True
ytar	3e-05	0.5	2	11100	True
ytar	3e-05	0.5	2	02100	True
ytar	3e-05	0.5	2	10200	True
ytar	3e-05	0.5	2	01200	True
ytar	3e-05	0.5	2	00300	True
ytar	3e-05	0.5	2	20010	True
ytar	3e-05	0.5	2	11010	True
ytar	3e-05	0.5	2	02010	True
ytar	3e-05	0.5	2	10110	True
ytar	3e-05	0.5	2	01110	True
ytar	3e-05	0.5	2	00210	True
ytar	3e-05	0.5	2	10020	True
ytar	3e-05	0.5	2	01020	False
ytar	3e-05	0.5	2	00120	True
ytar	3e-05	0.5	2	00030	True
ytar	3e-05	0.5	2	40000	True
ytar	3e-05	0.5	2	31000	False
ytar	3e-05	0.5	2	22000	True
ytar	3e-05	0.5	2	13000	False
ytar	3e-05	0.5	2	04000	False
ytar	3e-05	0.5	2	30100	False
ytar	3e-05	0.5	2	21100	True
ytar	3e-05	0.5	2	12100	True
ytar	3e-05	0.5	2	03100	True
ytar	3e-05	0.5	2	20200	True
ytar	3e-05	0.5	2	11200	False
ytar	3e-05	0.5	2	02200	True
ytar	3e-05	0.5	2	10300	True
ytar	3e-05	0.5	2	01300	True
ytar	3e-05	0.5	2	00400	True
ytar	3e-05	0.5	2	30010	True
ytar	3e-05	0.5	2	21010	True
ytar	3e-05	0.5	2	12010	True
ytar	3e-05	0.5	2	03010	True
ytar	3e-05	0.5	2	20110	False
ytar	3e-05	0.5	2	11110	True
ytar	3e-05	0.5	2	02110	True
ytar	3e-05	0.5	2	10210	False
ytar	3e-05	0.5	2	01210	True
ytar	3e-05	0.5	2	00310	False
ytar	3e-05	0.5	2	20020	True
ytar	3e-05	0.5	2	11020	True
ytar	3e-05	0.5	2	02020	True
ytar	3e-05	0.5	2	10120	True
ytar	3e-05	0.5	2	01120	True
ytar	3e-05	0.5	2	00220	True
ytar	3e-05	0.5	2	10030	True
ytar	3e-05	0.5	2	01030	True
ytar	3e-05	0.5	2	00130	True
ytar	3e-05	0.5	2	00040	False
ytar	3e-05	0.5	2	50000	True
ytar	3e-05	0.5	2	41000	True
ytar	3e-05	0.5	2	32000	False
ytar	3e-05	0.5	2	23000	False
ytar	3e-05	0.5	2	14000	True
ytar	3e-05	0.5	2	05000	False
ytar	3e-05	0.5	2	40100	True
ytar	3e-05	0.5	2	31100	True
ytar	3e-05	0.5	2	22100	False
ytar	3e-05	0.5	2	13100	True
ytar	3e-05	0.5	2	04100	False
ytar	3e-05	0.5	2	30200	True
ytar	3e-05	0.5	2	21200	True
ytar	3e-05	0.5	2	12200	True
ytar	3e-05	0.5	2	03200	True
ytar	3e-05	0.5	2	20300	False
ytar	3e-05	0.5	2	11300	False
ytar	3e-05	0.5	2	02300	False
ytar	3e-05	0.5	2	10400	False
ytar	3e-05	0.5	2	01400	True
ytar	3e-05	0.5	2	00500	True
ytar	3e-05	0.5	2	40010	True
ytar	3e-05	0.5	2	31010	True
ytar	3e-05	0.5	2	22010	True
ytar	3e-05	0.5	2	13010	False
ytar	3e-05	0.5	2	04010	False
ytar	3e-05	0.5	2	30110	True
ytar	3e-05	0.5	2	21110	False
ytar	3e-05	0.5	2	12110	True
ytar	3e-05	0.5	2	03110	True
ytar	3e-05	0.5	2	20210	True
ytar	3e-05	0.5	2	11210	False
ytar	3e-05	0.5	2	02210	True
ytar	3e-05	0.5	2	10310	False
ytar	3e-05	0.5	2	01310	True
ytar	3e-05	0.5	2	00410	False
ytar	3e-05	0.5	2	30020	False
ytar	3e-05	0.5	2	21020	True
ytar	3e-05	0.5	2	12020	True
ytar	3e-05	0.5	2	03020	True
ytar	3e-05	0.5	2	20120	False
ytar	3e-05	0.5	2	11120	False
ytar	3e-05	0.5	2	02120	False
ytar	3e-05	0.5	2	10220	False
ytar	3e-05	0.5	2	01220	False
ytar	3e-05	0.5	2	00320	True
ytar	3e-05	0.5	2	20030	False
ytar	3e-05	0.5	2	11030	True
ytar	3e-05	0.5	2	02030	True
ytar	3e-05	0.5	2	10130	False
ytar	3e-05	0.5	2	01130	False
ytar	3e-05	0.5	2	00230	False
ytar	3e-05	0.5	2	10040	True
ytar	3e-05	0.5	2	01040	False
ytar	3e-05	0.5	2	00140	True
ytar	3e-05	0.5	2	00050	False
ytar	3e-05	0.5	2	60000	True
ytar	3e-05	0.5	2	51000	False
ytar	3e-05	0.5	2	42000	True
ytar	3e-05	0.5	2	33000	True
ytar	3e-05	0.5	2	24000	False
ytar	3e-05	0.5	2	15000	False
ytar	3e-05	0.5	2	06000	True
ytar	3e-05	0.5	2	50100	False
ytar	3e-05	0.5	2	41100	True
ytar	3e-05	0.5	2	32100	False
ytar	3e-05	0.5	2	23100	True
ytar	3e-05	0.5	2	14100	True
ytar	3e-05	0.5	2	05100	True
ytar	3e-05	0.5	2	40200	True
ytar	3e-05	0.5	2	31200	False
ytar	3e-05	0.5	2	22200	False
ytar	3e-05	0.5	2	13200	False
ytar	3e-05	0.5	2	04200	True
ytar	3e-05	0.5	2	30300	True
ytar	3e-05	0.5	2	21300	False
ytar	3e-05	0.5	2	12300	True
ytar	3e-05	0.5	2	03300	False
ytar	3e-05	0.5	2	20400	False
ytar	3e-05	0.5	2	11400	True
ytar	3e-05	0.5	2	02400	False
ytar	3e-05	0.5	2	10500	True
ytar	3e-05	0.5	2	01500	True
ytar	3e-05	0.5	2	00600	True
ytar	3e-05	0.5	2	50010	True
ytar	3e-05	0.5	2	41010	False
ytar	3e-05	0.5	2	32010	True
ytar	3e-05	0.5	2	23010	False
ytar	3e-05	0.5	2	14010	False
ytar	3e-05	0.5	2	05010	True
ytar	3e-05	0.5	2	40110	True
ytar	3e-05	0.5	2	31110	False
ytar	3e-05	0.5	2	22110	False
ytar	3e-05	0.5	2	13110	True
ytar	3e-05	0.5	2	04110	True
ytar	3e-05	0.5	2	30210	True
ytar	3e-05	0.5	2	21210	False
ytar	3e-05	0.5	2	12210	False
ytar	3e-05	0.5	2	03210	True
ytar	3e-05	0.5	2	20310	True
ytar	3e-05	0.5	2	11310	False
ytar	3e-05	0.5	2	02310	True
ytar	3e-05	0.5	2	10410	False
ytar	3e-05	0.5	2	01410	True
ytar	3e-05	0.5	2	00510	False
ytar	3e-05	0.5	2	40020	True
ytar	3e-05	0.5	2	31020	False
ytar	3e-05	0.5	2	22020	False
ytar	3e-05	0.5	2	13020	False
ytar	3e-05	0.5	2	04020	True
ytar	3e-05	0.5	2	30120	False
ytar	3e-05	0.5	2	21120	False
ytar	3e-05	0.5	2	12120	True
ytar	3e-05	0.5	2	03120	False
ytar	3e-05	0.5	2	20220	False
ytar	3e-05	0.5	2	11220	False
ytar	3e-05	0.5	2	02220	True
ytar	3e-05	0.5	2	10320	True
ytar	3e-05	0.5	2	01320	True
ytar	3e-05	0.5	2	00420	True
ytar	3e-05	0.5	2	30030	True
ytar	3e-05	0.5	2	21030	False
ytar	3e-05	0.5	2	12030	False
ytar	3e-05	0.5	2	03030	True
ytar	3e-05	0.5	2	20130	False
ytar	3e-05	0.5	2	11130	False
ytar	3e-05	0.5	2	02130	False
ytar	3e-05	0.5	2	10230	True
ytar	3e-05	0.5	2	01230	False
ytar	3e-05	0.5	2	00330	True
ytar	3e-05	0.5	2	20040	False
ytar	3e-05	0.5	2	11040	True
ytar	3e-05	0.5	2	02040	False
ytar	3e-05	0.5	2	10140	False
ytar	3e-05	0.5	2	01140	False
ytar	3e-05	0.5	2	00240	False
ytar	3e-05	0.5	2	10050	False
ytar	3e-05	0.5	2	01050	False
ytar	3e-05	0.5	2	00150	False
ytar	3e-05	0.5	2	00060	False
yptar	0.0001	0.1	2	00000	True
yptar	0.0001	0.1	2	10000	True
yptar	0.0001	0.1	2	01000	True
yptar	0.0001	0.1	2	00100	True
yptar	0.0001	0.1	2	00010	True
yptar	0.0001	0.1	2	20000	True
yptar	0.0001	0.1	2	11000	True
yptar	0.0001	0.1	2	02000	True
yptar	0.0001	0.1	2	10100	True
yptar	0.0001	0.1	2	01100	True
yptar	0.0001	0.1	2	00200	True
yptar	0.0001	0.1	2	10010	True
yptar	0.0001	0.1	2	01010	True
yptar	0.0001	0.1	2	00110	True
yptar	0.0001	0.1	2	00020	True
yptar	0.0001	0.1	2	30000	True
yptar	0.0001	0.1	2	21000	True
yptar	0.0001	0.1	2	12000	True
yptar	0.0001	0.1	2	03000	False
yptar	0.0001	0.1	2	20100	True
yptar	0.0001	0.1	2	11100	True
yptar	0.0001	0.1	2	02100	True
yptar	0.0001	0.1	2	10200	True
yptar	0.0001	0.1	2	01200	True
yptar	0.0001	0.1	2	00300	True
