rungroup	foil	ndel	xscol	yscol	total	fit	holdout	holdout_core	surplus	unsupported	excluded_core
rg04_theta15p195_foilpm3	1	3	3	7	193	22	39	30	97	0	0
rg04_theta15p195_foilpm3	1	3	4	2	16	10	4	4	0	0	0
rg04_theta15p195_foilpm3	1	3	4	3	20	12	4	2	0	0	0
rg04_theta15p195_foilpm3	1	3	4	4	16	10	4	2	0	0	0
rg04_theta15p195_foilpm3	1	3	4	5	70	22	14	12	21	0	0
rg04_theta15p195_foilpm3	1	3	4	6	148	22	30	27	71	0	0
rg04_theta15p195_foilpm3	1	3	4	7	192	22	39	34	100	0	0
rg04_theta15p195_foilpm3	1	3	5	2	8	0	2	0	0	8	0
rg04_theta15p195_foilpm3	1	3	5	3	28	18	6	6	0	0	0
rg04_theta15p195_foilpm3	1	3	5	4	46	22	10	8	8	0	0
rg04_theta15p195_foilpm3	1	3	5	6	133	22	27	21	56	0	0
rg04_theta15p195_foilpm3	1	3	5	7	180	22	36	24	91	0	0
rg04_theta15p195_foilpm3	1	3	6	2	10	0	2	0	0	10	0
rg04_theta15p195_foilpm3	1	3	6	3	21	12	5	4	0	0	0
rg04_theta15p195_foilpm3	1	3	6	4	27	15	6	5	0	0	0
rg04_theta15p195_foilpm3	1	3	6	5	54	22	11	11	11	0	0
rg04_theta15p195_foilpm3	1	3	6	6	103	22	21	18	42	0	0
rg04_theta15p195_foilpm3	1	3	6	7	148	22	30	25	70	0	0
rg04_theta15p195_foilpm3	1	3	7	2	4	0	1	0	0	4	0
rg04_theta15p195_foilpm3	1	3	7	3	20	13	4	3	0	0	0
rg04_theta15p195_foilpm3	1	3	7	4	34	22	7	6	1	0	0
rg04_theta15p195_foilpm3	1	3	7	5	64	22	13	9	20	0	0
rg04_theta15p195_foilpm3	1	3	7	6	93	22	19	15	39	0	0
rg04_theta15p195_foilpm3	1	3	7	7	10	0	2	0	0	10	0
rg04_theta15p195_foilpm3	1	3	8	3	12	0	3	0	0	12	0
rg04_theta15p195_foilpm3	1	3	8	4	18	13	4	4	0	0	0
rg04_theta15p195_foilpm3	1	3	8	5	37	19	8	6	0	0	0
rg04_theta15p195_foilpm3	1	3	8	6	61	22	13	9	14	0	0
rg04_theta15p195_foilpm3	1	4	0	3	3	0	1	0	0	3	0
rg04_theta15p195_foilpm3	1	4	0	4	7	0	2	0	0	7	0
rg04_theta15p195_foilpm3	1	4	0	5	14	11	3	2	0	0	0
rg04_theta15p195_foilpm3	1	4	0	6	12	0	3	0	0	12	0
rg04_theta15p195_foilpm3	1	4	1	3	2	0	1	0	0	2	0
rg04_theta15p195_foilpm3	1	4	1	4	13	10	3	3	0	0	0
rg04_theta15p195_foilpm3	1	4	1	5	12	0	3	0	0	12	0
rg04_theta15p195_foilpm3	1	4	1	6	33	17	7	5	6	0	0
rg04_theta15p195_foilpm3	1	4	2	4	13	10	3	3	0	0	0
rg04_theta15p195_foilpm3	1	4	2	5	21	13	5	5	0	0	0
rg04_theta15p195_foilpm3	1	4	2	6	51	17	11	9	15	0	0
rg04_theta15p195_foilpm3	1	4	2	7	72	17	15	12	34	0	0
rg04_theta15p195_foilpm3	1	4	3	3	10	0	2	0	0	10	0
rg04_theta15p195_foilpm3	1	4	3	4	12	0	3	0	0	12	0
rg04_theta15p195_foilpm3	1	4	3	5	18	11	4	4	0	0	0
rg04_theta15p195_foilpm3	1	4	3	6	57	17	12	9	22	0	0
rg04_theta15p195_foilpm3	1	4	3	7	107	17	22	18	57	0	0
rg04_theta15p195_foilpm3	1	4	4	3	12	0	3	0	0	12	0
rg04_theta15p195_foilpm3	1	4	4	4	3	0	1	0	0	3	0
rg04_theta15p195_foilpm3	1	4	4	5	26	17	6	2	2	0	0
rg04_theta15p195_foilpm3	1	4	4	6	64	17	13	11	22	0	0
rg04_theta15p195_foilpm3	1	4	4	7	78	17	16	15	32	0	0
rg04_theta15p195_foilpm3	1	4	5	3	8	0	2	0	0	8	0
rg04_theta15p195_foilpm3	1	4	5	4	21	13	5	3	0	0	0
rg04_theta15p195_foilpm3	1	4	5	5	1	0	1	0	0	1	0
rg04_theta15p195_foilpm3	1	4	5	6	59	17	12	9	23	0	0
rg04_theta15p195_foilpm3	1	4	5	7	95	17	19	13	48	0	0
rg04_theta15p195_foilpm3	1	4	6	3	1	0	1	0	0	1	0
rg04_theta15p195_foilpm3	1	4	6	4	14	10	3	2	0	0	0
rg04_theta15p195_foilpm3	1	4	6	5	31	17	7	7	1	0	0
rg04_theta15p195_foilpm3	1	4	6	6	49	17	10	8	13	0	0
rg04_theta15p195_foilpm3	1	4	6	7	58	17	12	10	20	0	0
rg04_theta15p195_foilpm3	1	4	7	3	3	0	1	0	0	3	0
rg04_theta15p195_foilpm3	1	4	7	4	5	0	1	0	0	5	0
rg04_theta15p195_foilpm3	1	4	7	5	15	9	3	1	0	0	0
rg04_theta15p195_foilpm3	1	4	7	6	40	17	8	4	12	0	0
rg04_theta15p195_foilpm3	1	4	7	7	2	0	1	0	0	2	0
rg04_theta15p195_foilpm3	1	4	8	3	2	0	1	0	0	2	0
rg04_theta15p195_foilpm3	1	4	8	4	7	0	2	0	0	7	0
rg04_theta15p195_foilpm3	1	4	8	5	7	0	2	0	0	7	0
rg04_theta15p195_foilpm3	1	4	8	6	11	0	3	0	0	11	0
rg05_theta12p495_foilpm3	0	0	0	2	31	17	7	2	0	0	0
rg05_theta12p495_foilpm3	0	0	0	3	27	16	6	4	0	0	0
rg05_theta12p495_foilpm3	0	0	0	4	44	26	9	5	1	0	0
rg05_theta12p495_foilpm3	0	0	0	5	30	17	6	2	0	0	0
rg05_theta12p495_foilpm3	0	0	0	6	3	0	1	0	0	3	0
rg05_theta12p495_foilpm3	0	0	1	2	23	14	5	5	0	0	0
rg05_theta12p495_foilpm3	0	0	1	3	50	26	10	9	4	0	0
rg05_theta12p495_foilpm3	0	0	1	4	62	26	13	11	12	0	0
rg05_theta12p495_foilpm3	0	0	1	5	32	20	7	5	0	0	0
rg05_theta12p495_foilpm3	0	0	1	6	7	0	2	0	0	7	0
rg05_theta12p495_foilpm3	0	0	2	2	46	26	10	5	0	0	0
rg05_theta12p495_foilpm3	0	0	2	3	9	0	2	0	0	9	0
rg05_theta12p495_foilpm3	0	0	2	4	73	26	15	7	17	0	0
rg05_theta12p495_foilpm3	0	0	2	5	62	26	13	5	4	0	0
rg05_theta12p495_foilpm3	0	0	2	6	45	19	9	6	0	0	0
rg05_theta12p495_foilpm3	0	0	3	2	30	17	6	1	0	0	0
rg05_theta12p495_foilpm3	0	0	3	3	50	26	10	7	6	0	0
rg05_theta12p495_foilpm3	0	0	3	4	64	26	13	9	16	0	0
rg05_theta12p495_foilpm3	0	0	3	5	100	26	20	11	38	0	0
rg05_theta12p495_foilpm3	0	0	3	6	88	26	18	8	16	0	0
rg05_theta12p495_foilpm3	0	0	4	2	51	26	11	9	1	0	0
rg05_theta12p495_foilpm3	0	0	4	3	59	26	12	9	6	0	0
rg05_theta12p495_foilpm3	0	0	4	4	24	13	5	3	0	0	0
rg05_theta12p495_foilpm3	0	0	4	5	85	26	17	11	19	0	0
rg05_theta12p495_foilpm3	0	0	4	6	123	26	25	15	29	0	0
rg05_theta12p495_foilpm3	0	0	5	2	32	18	7	6	0	0	0
rg05_theta12p495_foilpm3	0	0	5	3	53	26	11	8	5	0	0
rg05_theta12p495_foilpm3	0	0	5	4	70	26	14	11	13	0	0
rg05_theta12p495_foilpm3	0	0	5	5	2	0	1	0	0	2	0
rg05_theta12p495_foilpm3	0	0	5	6	96	26	20	13	38	0	0
rg05_theta12p495_foilpm3	0	0	6	2	19	11	4	1	0	0	0
rg05_theta12p495_foilpm3	0	0	6	3	52	26	11	8	7	0	0
rg05_theta12p495_foilpm3	0	0	6	4	67	26	14	7	13	0	0
rg05_theta12p495_foilpm3	0	0	6	5	73	26	15	10	20	0	0
rg05_theta12p495_foilpm3	0	0	6	6	91	26	19	16	24	0	0
rg05_theta12p495_foilpm3	0	0	7	2	18	10	4	2	0	0	0
rg05_theta12p495_foilpm3	0	0	7	3	33	20	7	6	0	0	0
rg05_theta12p495_foilpm3	0	0	7	4	38	23	8	5	0	0	0
rg05_theta12p495_foilpm3	0	0	7	5	44	25	9	8	0	0	0
rg05_theta12p495_foilpm3	0	0	7	6	60	26	12	11	7	0	0
rg05_theta12p495_foilpm3	0	0	8	2	6	0	2	0	0	6	0
rg05_theta12p495_foilpm3	0	0	8	3	15	10	3	3	0	0	0
rg05_theta12p495_foilpm3	0	0	8	4	21	13	5	2	0	0	0
rg05_theta12p495_foilpm3	0	0	8	5	29	20	6	5	0	0	0
rg05_theta12p495_foilpm3	0	0	8	6	7	0	2	0	0	7	0
rg05_theta12p495_foilpm3	0	1	0	2	36	23	8	7	0	0	0
rg05_theta12p495_foilpm3	0	1	0	3	45	31	9	7	0	0	0
rg05_theta12p495_foilpm3	0	1	0	4	69	39	14	12	0	0	0
rg05_theta12p495_foilpm3	0	1	0	5	88	48	18	13	3	0	0
rg05_theta12p495_foilpm3	0	1	0	6	4	0	1	0	0	4	0
rg05_theta12p495_foilpm3	0	1	1	1	11	0	3	0	0	11	0
rg05_theta12p495_foilpm3	0	1	1	2	46	24	10	8	0	0	0
rg05_theta12p495_foilpm3	0	1	1	3	76	42	16	12	0	0	0
rg05_theta12p495_foilpm3	0	1	1	4	113	48	23	14	13	0	0
rg05_theta12p495_foilpm3	0	1	1	5	107	48	22	12	8	0	0
rg05_theta12p495_foilpm3	0	1	1	6	61	37	13	9	0	0	0
rg05_theta12p495_foilpm3	0	1	2	1	39	23	8	3	0	0	0
rg05_theta12p495_foilpm3	0	1	2	2	69	42	14	8	0	0	0
rg05_theta12p495_foilpm3	0	1	2	3	3	0	1	0	0	3	0
rg05_theta12p495_foilpm3	0	1	2	4	124	48	25	16	26	0	0
rg05_theta12p495_foilpm3	0	1	2	5	149	48	30	23	45	0	0
rg05_theta12p495_foilpm3	0	1	2	6	126	48	26	21	29	0	0
rg05_theta12p495_foilpm3	0	1	3	1	39	20	8	7	0	0	0
rg05_theta12p495_foilpm3	0	1	3	2	71	42	15	12	0	0	0
rg05_theta12p495_foilpm3	0	1	3	3	95	48	19	13	12	0	0
rg05_theta12p495_foilpm3	0	1	3	4	133	48	27	18	29	0	0
rg05_theta12p495_foilpm3	0	1	3	5	134	48	27	22	40	0	0
rg05_theta12p495_foilpm3	0	1	3	6	164	48	33	27	54	0	0
rg05_theta12p495_foilpm3	0	1	4	1	50	32	10	8	0	0	0
rg05_theta12p495_foilpm3	0	1	4	2	86	48	18	11	5	0	0
rg05_theta12p495_foilpm3	0	1	4	3	101	48	21	19	9	0	0
rg05_theta12p495_foilpm3	0	1	4	4	38	24	8	8	0	0	0
rg05_theta12p495_foilpm3	0	1	4	5	188	48	38	34	60	0	0
rg05_theta12p495_foilpm3	0	1	4	6	205	48	41	35	75	0	0
rg05_theta12p495_foilpm3	0	1	5	1	48	26	10	10	0	0	0
rg05_theta12p495_foilpm3	0	1	5	2	67	44	14	12	0	0	0
rg05_theta12p495_foilpm3	0	1	5	3	121	48	25	23	30	0	0
rg05_theta12p495_foilpm3	0	1	5	4	142	48	29	25	41	0	0
rg05_theta12p495_foilpm3	0	1	5	5	13	0	3	0	0	13	0
rg05_theta12p495_foilpm3	0	1	5	6	231	48	47	36	90	0	0
rg05_theta12p495_foilpm3	0	1	6	1	40	21	8	5	0	0	0
rg05_theta12p495_foilpm3	0	1	6	2	70	48	14	8	0	0	0
rg05_theta12p495_foilpm3	0	1	6	3	84	48	17	15	8	0	0
rg05_theta12p495_foilpm3	0	1	6	4	88	48	18	16	11	0	0
rg05_theta12p495_foilpm3	0	1	6	5	132	48	27	19	34	0	0
rg05_theta12p495_foilpm3	0	1	6	6	166	48	34	33	56	0	0
rg05_theta12p495_foilpm3	0	1	7	1	14	11	3	2	0	0	0
rg05_theta12p495_foilpm3	0	1	7	2	46	26	10	6	0	0	0
rg05_theta12p495_foilpm3	0	1	7	3	67	43	14	10	0	0	0
rg05_theta12p495_foilpm3	0	1	7	4	101	48	21	16	14	0	0
rg05_theta12p495_foilpm3	0	1	7	5	111	48	23	15	24	0	0
rg05_theta12p495_foilpm3	0	1	7	6	124	48	25	22	28	0	0
rg05_theta12p495_foilpm3	0	1	8	2	26	15	6	3	0	0	0
rg05_theta12p495_foilpm3	0	1	8	3	52	33	11	9	0	0	0
rg05_theta12p495_foilpm3	0	1	8	4	72	48	15	14	3	0	0
rg05_theta12p495_foilpm3	0	1	8	5	97	48	20	15	13	0	0
rg05_theta12p495_foilpm3	0	1	8	6	15	0	3	0	0	15	0
rg05_theta12p495_foilpm3	0	2	0	2	66	42	14	9	0	0	0
rg05_theta12p495_foilpm3	0	2	0	3	88	53	18	15	0	0	0
rg05_theta12p495_foilpm3	0	2	0	4	108	55	22	18	16	0	0
rg05_theta12p495_foilpm3	0	2	0	5	161	55	33	26	52	0	0
rg05_theta12p495_foilpm3	0	2	0	6	3	0	1	0	0	3	0
rg05_theta12p495_foilpm3	0	2	1	1	20	13	4	3	0	0	0
rg05_theta12p495_foilpm3	0	2	1	2	90	53	18	16	0	0	0
rg05_theta12p495_foilpm3	0	2	1	3	123	55	25	21	10	0	0
rg05_theta12p495_foilpm3	0	2	1	4	157	55	32	24	43	0	0
rg05_theta12p495_foilpm3	0	2	1	5	208	55	42	35	65	0	0
rg05_theta12p495_foilpm3	0	2	1	6	188	55	38	27	63	0	0
rg05_theta12p495_foilpm3	0	2	2	1	55	34	11	9	0	0	0
rg05_theta12p495_foilpm3	0	2	2	2	98	55	20	16	11	0	0
rg05_theta12p495_foilpm3	0	2	2	3	1	0	1	0	0	1	0
rg05_theta12p495_foilpm3	0	2	2	4	177	55	36	28	51	0	0
rg05_theta12p495_foilpm3	0	2	2	5	273	55	55	45	112	0	0
rg05_theta12p495_foilpm3	0	2	2	6	289	55	58	46	132	0	0
rg05_theta12p495_foilpm3	0	2	3	1	80	53	16	11	0	0	0
rg05_theta12p495_foilpm3	0	2	3	2	137	55	28	20	29	0	0
rg05_theta12p495_foilpm3	0	2	3	3	197	55	40	29	73	0	0
rg05_theta12p495_foilpm3	0	2	3	4	278	55	56	43	123	0	0
rg05_theta12p495_foilpm3	0	2	3	5	322	55	65	50	141	0	0
rg05_theta12p495_foilpm3	0	2	3	6	377	55	76	61	184	0	0
rg05_theta12p495_foilpm3	0	2	4	1	68	46	14	10	0	0	0
rg05_theta12p495_foilpm3	0	2	4	2	144	55	29	23	32	0	0
rg05_theta12p495_foilpm3	0	2	4	3	187	55	38	34	56	0	0
rg05_theta12p495_foilpm3	0	2	4	4	76	49	16	11	0	0	0
rg05_theta12p495_foilpm3	0	2	4	5	332	55	67	54	148	0	0
rg05_theta12p495_foilpm3	0	2	4	6	383	55	77	66	181	0	0
rg05_theta12p495_foilpm3	0	2	5	1	73	48	15	14	0	0	0
rg05_theta12p495_foilpm3	0	2	5	2	117	55	24	19	19	0	0
rg05_theta12p495_foilpm3	0	2	5	3	180	55	36	29	57	0	0
rg05_theta12p495_foilpm3	0	2	5	4	236	55	48	41	86	0	0
rg05_theta12p495_foilpm3	0	2	5	5	10	0	2	0	0	10	0
rg05_theta12p495_foilpm3	0	2	5	6	407	55	82	64	211	0	0
rg05_theta12p495_foilpm3	0	2	6	1	66	41	14	10	0	0	0
rg05_theta12p495_foilpm3	0	2	6	2	98	55	20	17	7	0	0
rg05_theta12p495_foilpm3	0	2	6	3	167	55	34	30	49	0	0
rg05_theta12p495_foilpm3	0	2	6	4	237	55	48	39	96	0	0
rg05_theta12p495_foilpm3	0	2	6	5	283	55	57	44	134	0	0
rg05_theta12p495_foilpm3	0	2	6	6	328	55	66	50	152	0	0
rg05_theta12p495_foilpm3	0	2	7	1	23	17	5	2	0	0	0
rg05_theta12p495_foilpm3	0	2	7	2	78	53	16	14	0	0	0
rg05_theta12p495_foilpm3	0	2	7	3	134	55	27	22	30	0	0
rg05_theta12p495_foilpm3	0	2	7	4	154	55	31	28	42	0	0
rg05_theta12p495_foilpm3	0	2	7	5	222	55	45	35	90	0	0
rg05_theta12p495_foilpm3	0	2	7	6	230	55	46	38	92	0	0
rg05_theta12p495_foilpm3	0	2	8	2	54	36	11	8	0	0	0
rg05_theta12p495_foilpm3	0	2	8	3	93	55	19	16	10	0	0
rg05_theta12p495_foilpm3	0	2	8	4	118	56	24	19	24	0	0
rg05_theta12p495_foilpm3	0	2	8	5	149	55	30	22	47	0	0
rg05_theta12p495_foilpm3	0	2	8	6	4	0	1	0	0	4	0
rg05_theta12p495_foilpm3	0	3	0	2	30	19	6	4	0	0	0
rg05_theta12p495_foilpm3	0	3	0	3	81	50	17	14	0	0	0
rg05_theta12p495_foilpm3	0	3	0	4	102	56	21	18	0	0	0
rg05_theta12p495_foilpm3	0	3	0	5	127	69	26	20	8	0	0
rg05_theta12p495_foilpm3	0	3	0	6	3	0	1	0	0	3	0
rg05_theta12p495_foilpm3	0	3	1	1	4	0	1	0	0	4	0
rg05_theta12p495_foilpm3	0	3	1	2	42	28	9	7	0	0	0
rg05_theta12p495_foilpm3	0	3	1	3	92	58	19	15	0	0	0
rg05_theta12p495_foilpm3	0	3	1	4	134	69	27	25	15	0	0
rg05_theta12p495_foilpm3	0	3	1	5	196	69	40	26	43	0	0
rg05_theta12p495_foilpm3	0	3	1	6	228	69	46	29	61	0	0
rg05_theta12p495_foilpm3	0	3	2	1	35	22	7	6	0	0	0
rg05_theta12p495_foilpm3	0	3	2	2	69	46	14	13	0	0	0
rg05_theta12p495_foilpm3	0	3	2	3	1	0	1	0	0	1	0
rg05_theta12p495_foilpm3	0	3	2	4	189	69	38	30	50	0	0
rg05_theta12p495_foilpm3	0	3	2	5	232	69	47	36	71	0	0
rg05_theta12p495_foilpm3	0	3	2	6	318	69	64	49	130	0	0
rg05_theta12p495_foilpm3	0	3	3	1	58	34	12	10	0	0	0
rg05_theta12p495_foilpm3	0	3	3	2	99	53	20	15	0	0	0
rg05_theta12p495_foilpm3	0	3	3	3	124	69	25	19	5	0	0
rg05_theta12p495_foilpm3	0	3	3	4	192	69	39	31	48	0	0
rg05_theta12p495_foilpm3	0	3	3	5	257	69	52	44	90	0	0
rg05_theta12p495_foilpm3	0	3	3	6	323	69	65	51	123	0	0
rg05_theta12p495_foilpm3	0	3	4	1	51	33	11	9	0	0	0
rg05_theta12p495_foilpm3	0	3	4	2	115	66	23	18	0	0	0
rg05_theta12p495_foilpm3	0	3	4	3	156	69	32	23	26	0	0
rg05_theta12p495_foilpm3	0	3	4	4	53	29	11	9	0	0	0
rg05_theta12p495_foilpm3	0	3	4	5	298	69	60	43	118	0	0
rg05_theta12p495_foilpm3	0	3	4	6	401	69	81	63	180	0	0
rg05_theta12p495_foilpm3	0	3	5	1	60	37	12	10	0	0	0
rg05_theta12p495_foilpm3	0	3	5	2	106	61	22	14	0	0	0
rg05_theta12p495_foilpm3	0	3	5	3	127	69	26	20	7	0	0
rg05_theta12p495_foilpm3	0	3	5	4	218	69	44	32	72	0	0
rg05_theta12p495_foilpm3	0	3	5	5	3	0	1	0	0	3	0
rg05_theta12p495_foilpm3	0	3	5	6	356	69	72	52	146	0	0
rg05_theta12p495_foilpm3	0	3	6	1	42	25	9	7	0	0	0
rg05_theta12p495_foilpm3	0	3	6	2	85	55	17	11	0	0	0
rg05_theta12p495_foilpm3	0	3	6	3	115	69	23	20	1	0	0
rg05_theta12p495_foilpm3	0	3	6	4	156	69	32	23	17	0	0
rg05_theta12p495_foilpm3	0	3	6	5	250	69	50	39	83	0	0
rg05_theta12p495_foilpm3	0	3	6	6	318	69	64	44	124	0	0
rg05_theta12p495_foilpm3	0	3	7	1	23	16	5	3	0	0	0
rg05_theta12p495_foilpm3	0	3	7	2	71	46	15	8	0	0	0
rg05_theta12p495_foilpm3	0	3	7	3	71	42	15	7	0	0	0
rg05_theta12p495_foilpm3	0	3	7	4	150	69	30	26	23	0	0
rg05_theta12p495_foilpm3	0	3	7	5	196	69	40	29	40	0	0
rg05_theta12p495_foilpm3	0	3	7	6	238	69	48	34	83	0	0
rg05_theta12p495_foilpm3	0	3	8	2	31	21	7	4	0	0	0
rg05_theta12p495_foilpm3	0	3	8	3	80	46	16	12	0	0	0
rg05_theta12p495_foilpm3	0	3	8	4	102	55	21	15	0	0	0
rg05_theta12p495_foilpm3	0	3	8	5	128	69	26	16	7	0	0
rg05_theta12p495_foilpm3	0	3	8	6	2	0	1	0	0	2	0
rg05_theta12p495_foilpm3	0	4	0	2	12	0	3	0	0	12	0
rg05_theta12p495_foilpm3	0	4	0	3	37	25	8	6	0	0	0
rg05_theta12p495_foilpm3	0	4	0	4	53	36	11	10	0	0	0
rg05_theta12p495_foilpm3	0	4	0	5	79	38	16	11	16	0	0
rg05_theta12p495_foilpm3	0	4	0	6	2	0	1	0	0	2	0
rg05_theta12p495_foilpm3	0	4	1	1	5	0	1	0	0	5	0
rg05_theta12p495_foilpm3	0	4	1	2	30	19	6	4	0	0	0
rg05_theta12p495_foilpm3	0	4	1	3	39	24	8	6	0	0	0
rg05_theta12p495_foilpm3	0	4	1	4	84	38	17	14	17	0	0
rg05_theta12p495_foilpm3	0	4	1	5	128	38	26	23	42	0	0
rg05_theta12p495_foilpm3	0	4	1	6	179	38	36	29	81	0	0
rg05_theta12p495_foilpm3	0	4	2	1	21	13	5	5	0	0	0
rg05_theta12p495_foilpm3	0	4	2	2	42	27	9	8	0	0	0
rg05_theta12p495_foilpm3	0	4	2	4	104	38	21	19	35	0	0
rg05_theta12p495_foilpm3	0	4	2	5	156	38	32	25	58	0	0
rg05_theta12p495_foilpm3	0	4	2	6	222	38	45	36	101	0	0
rg05_theta12p495_foilpm3	0	4	3	1	32	21	7	5	0	0	0
rg05_theta12p495_foilpm3	0	4	3	2	50	37	10	6	0	0	0
rg05_theta12p495_foilpm3	0	4	3	3	75	38	15	12	13	0	0
rg05_theta12p495_foilpm3	0	4	3	4	129	38	26	19	41	0	0
rg05_theta12p495_foilpm3	0	4	3	5	193	38	39	29	81	0	0
rg05_theta12p495_foilpm3	0	4	3	6	284	38	57	43	142	0	0
rg05_theta12p495_foilpm3	0	4	4	1	36	24	8	4	0	0	0
rg05_theta12p495_foilpm3	0	4	4	2	45	30	9	7	0	0	0
rg05_theta12p495_foilpm3	0	4	4	3	75	38	15	12	6	0	0
rg05_theta12p495_foilpm3	0	4	4	4	40	26	8	7	0	0	0
rg05_theta12p495_foilpm3	0	4	4	5	206	38	42	34	89	0	0
rg05_theta12p495_foilpm3	0	4	4	6	283	38	57	45	137	0	0
rg05_theta12p495_foilpm3	0	4	5	1	27	17	6	5	0	0	0
rg05_theta12p495_foilpm3	0	4	5	2	52	33	11	9	0	0	0
rg05_theta12p495_foilpm3	0	4	5	3	83	38	17	15	21	0	0
rg05_theta12p495_foilpm3	0	4	5	4	128	38	26	22	45	0	0
rg05_theta12p495_foilpm3	0	4	5	5	5	0	1	0	0	5	0
rg05_theta12p495_foilpm3	0	4	5	6	251	38	51	41	114	0	0
rg05_theta12p495_foilpm3	0	4	6	1	15	10	3	2	0	0	0
rg05_theta12p495_foilpm3	0	4	6	2	34	20	7	5	0	0	0
rg05_theta12p495_foilpm3	0	4	6	3	63	38	13	11	2	0	0
rg05_theta12p495_foilpm3	0	4	6	4	87	38	18	16	17	0	0
rg05_theta12p495_foilpm3	0	4	6	5	155	38	31	23	58	0	0
rg05_theta12p495_foilpm3	0	4	6	6	233	38	47	33	100	0	0
rg05_theta12p495_foilpm3	0	4	7	1	3	0	1	0	0	3	0
rg05_theta12p495_foilpm3	0	4	7	2	20	13	4	4	0	0	0
rg05_theta12p495_foilpm3	0	4	7	3	57	38	12	8	2	0	0
rg05_theta12p495_foilpm3	0	4	7	4	66	38	14	13	6	0	0
rg05_theta12p495_foilpm3	0	4	7	5	109	38	22	19	32	0	0
rg05_theta12p495_foilpm3	0	4	7	6	166	38	34	22	66	0	0
rg05_theta12p495_foilpm3	0	4	8	2	3	0	1	0	0	3	0
rg05_theta12p495_foilpm3	0	4	8	3	31	18	7	5	0	0	0
rg05_theta12p495_foilpm3	0	4	8	4	64	38	13	11	2	0	0
rg05_theta12p495_foilpm3	0	4	8	5	86	38	18	12	12	0	0
rg05_theta12p495_foilpm3	0	4	8	6	2	0	1	0	0	2	0
rg05_theta12p495_foilpm3	1	0	0	2	3	0	1	0	0	3	0
rg05_theta12p495_foilpm3	1	0	0	3	22	9	5	4	0	0	0
rg05_theta12p495_foilpm3	1	0	0	4	44	25	9	3	0	0	0
rg05_theta12p495_foilpm3	1	0	0	5	52	25	11	5	5	0	0
rg05_theta12p495_foilpm3	1	0	0	6	47	24	10	5	0	0	0
rg05_theta12p495_foilpm3	1	0	1	2	31	15	7	2	0	0	0
rg05_theta12p495_foilpm3	1	0	1	3	29	18	6	5	0	0	0
rg05_theta12p495_foilpm3	1	0	1	4	53	25	11	9	5	0	0
rg05_theta12p495_foilpm3	1	0	1	5	57	25	12	9	7	0	0
rg05_theta12p495_foilpm3	1	0	1	6	64	25	13	7	8	0	0
rg05_theta12p495_foilpm3	1	0	1	7	2	0	1	0	0	2	0
rg05_theta12p495_foilpm3	1	0	2	2	31	17	7	5	0	0	0
rg05_theta12p495_foilpm3	1	0	2	3	4	0	1	0	0	4	0
rg05_theta12p495_foilpm3	1	0	2	4	62	25	13	13	7	0	0
rg05_theta12p495_foilpm3	1	0	2	5	62	25	13	10	7	0	0
rg05_theta12p495_foilpm3	1	0	2	6	120	25	24	15	24	0	0
rg05_theta12p495_foilpm3	1	0	2	7	11	0	3	0	0	11	0
rg05_theta12p495_foilpm3	1	0	3	2	40	19	8	7	0	0	0
rg05_theta12p495_foilpm3	1	0	3	3	54	25	11	9	3	0	0
rg05_theta12p495_foilpm3	1	0	3	4	64	25	13	8	11	0	0
rg05_theta12p495_foilpm3	1	0	3	5	79	25	16	9	17	0	0
rg05_theta12p495_foilpm3	1	0	3	6	109	25	22	9	30	0	0
rg05_theta12p495_foilpm3	1	0	3	7	24	17	5	2	0	0	0
rg05_theta12p495_foilpm3	1	0	4	2	36	15	8	2	0	0	0
rg05_theta12p495_foilpm3	1	0	4	3	54	25	11	11	14	0	0
rg05_theta12p495_foilpm3	1	0	4	4	25	17	5	4	0	0	0
rg05_theta12p495_foilpm3	1	0	4	5	83	25	17	13	24	0	0
rg05_theta12p495_foilpm3	1	0	4	6	127	25	26	17	48	0	0
rg05_theta12p495_foilpm3	1	0	4	7	25	15	5	2	0	0	0
rg05_theta12p495_foilpm3	1	0	5	2	32	19	7	5	0	0	0
rg05_theta12p495_foilpm3	1	0	5	3	53	25	11	7	4	0	0
rg05_theta12p495_foilpm3	1	0	5	4	67	25	14	11	20	0	0
rg05_theta12p495_foilpm3	1	0	5	5	3	0	1	0	0	3	0
rg05_theta12p495_foilpm3	1	0	5	6	105	25	21	16	32	0	0
rg05_theta12p495_foilpm3	1	0	5	7	15	11	3	3	0	0	0
rg05_theta12p495_foilpm3	1	0	6	2	17	9	4	4	0	0	0
rg05_theta12p495_foilpm3	1	0	6	3	41	23	9	3	0	0	0
rg05_theta12p495_foilpm3	1	0	6	4	55	25	11	7	8	0	0
rg05_theta12p495_foilpm3	1	0	6	5	78	25	16	12	23	0	0
rg05_theta12p495_foilpm3	1	0	6	6	87	25	18	11	23	0	0
rg05_theta12p495_foilpm3	1	0	6	7	11	0	3	0	0	11	0
rg05_theta12p495_foilpm3	1	0	7	2	12	0	3	0	0	12	0
rg05_theta12p495_foilpm3	1	0	7	3	25	16	5	2	0	0	0
rg05_theta12p495_foilpm3	1	0	7	4	44	25	9	8	6	0	0
rg05_theta12p495_foilpm3	1	0	7	5	50	25	10	3	5	0	0
rg05_theta12p495_foilpm3	1	0	7	6	89	25	18	14	25	0	0
