method	foil_z_cm	N	target	units	training_count	heldout_count	training_residual_rms	heldout_residual_rms	heldout_change_from_reference_percent
rescaled_direct_X	-8.0	7	xptar	mrad	44310	36160	3.147690495332004	3.0914613675633875	41.60525923158283
rescaled_direct_X	-8.0	7	ytar	cm	44310	36160	1.4478282670404823	1.362573558806723	801.2558207311858
rescaled_direct_X	-8.0	7	yptar	mrad	44310	36160	3.8759001278999476	3.6300628893668816	235.78353660582576
rescaled_direct_X	-8.0	8	xptar	mrad	44310	36160	3.0352812694485944	2.9623197720744816	35.689892053244066
rescaled_direct_X	-8.0	8	ytar	cm	44310	36160	1.442150666327053	1.3559980687891766	796.9065519418639
rescaled_direct_X	-8.0	8	yptar	mrad	44310	36160	3.85828642270097	3.60877378925326	233.8142788973032
rescaled_direct_X	-8.0	9	xptar	mrad	44310	36160	3.0256126111564607	2.953716271825542	35.29580629955071
rescaled_direct_X	-8.0	9	ytar	cm	44310	36160	1.4246899369387598	1.341376411401914	787.2352547529267
rescaled_direct_X	-8.0	9	yptar	mrad	44310	36160	3.8087385664516984	3.5646859133718367	229.7361173513238
rescaled_direct_X	-8.0	10	xptar	mrad	44310	36160	2.987100969611488	2.916917467000241	33.61022667323752
rescaled_direct_X	-8.0	10	ytar	cm	44310	36160	1.424713068230195	1.341284362644452	787.1743703493527
rescaled_direct_X	-8.0	10	yptar	mrad	44310	36160	3.808028875366871	3.564380007171851	229.7078207986658
rescaled_direct_X	-8.0	11	xptar	mrad	44310	36160	2.9776900803827395	2.908374882594209	33.21893118689694
rescaled_direct_X	-8.0	11	ytar	cm	44310	36160	1.4084183950782747	1.3243354591118988	775.9637477264519
rescaled_direct_X	-8.0	11	yptar	mrad	44310	36160	3.77154727987904	3.5268480429610567	226.23608599336004
rescaled_direct_X	-8.0	12	xptar	mrad	44310	36160	2.9272729736409446	2.912786325209493	33.42099855920084
rescaled_direct_X	-8.0	12	ytar	cm	44310	36160	0.31447885709923606	0.3025799985556586	100.1374407807682
rescaled_direct_X	-8.0	12	yptar	mrad	44310	36160	1.320684036359167	1.269895515640284	17.466286496194392
rescaled_direct_X	-8.0	13	xptar	mrad	44310	36160	2.927699849341162	2.9148932950888677	33.51750890834913
rescaled_direct_X	-8.0	13	ytar	cm	44310	36160	0.31928638033419193	0.30310618862320815	100.48548207228225
rescaled_direct_X	-8.0	13	yptar	mrad	44310	36160	1.3274596317590959	1.2728411025410107	17.738755491098846
rescaled_direct_X	-8.0	14	xptar	mrad	44310	36160	2.921884057017332	2.9042692435487933	33.030871233297844
rescaled_direct_X	-8.0	14	ytar	cm	44310	36160	0.3192171470611278	0.3030441441768132	100.44444361377404
rescaled_direct_X	-8.0	14	yptar	mrad	44310	36160	1.328512002671233	1.27393207007965	17.839670805684584
rescaled_direct_X	-8.0	15	xptar	mrad	44310	36160	2.916014939521142	2.8994976153377467	32.81230545826617
rescaled_direct_X	-8.0	15	ytar	cm	44310	36160	0.3172509873254739	0.3012946597806206	99.28727086140697
rescaled_direct_X	-8.0	15	yptar	mrad	44310	36160	1.328061462665652	1.2734766743186974	17.79754635665207
rescaled_direct_X	-8.0	16	xptar	mrad	44310	36160	2.9161847101947287	2.899844388844179	32.82818951646214
rescaled_direct_X	-8.0	16	ytar	cm	44310	36160	0.3165625386914679	0.3010612334476399	99.13287417584746
rescaled_direct_X	-8.0	16	yptar	mrad	44310	36160	1.326790755037247	1.2733423773880632	17.785123789964395
rescaled_direct_X	-8.0	17	xptar	mrad	44310	36160	2.5894663474191946	2.498234613192908	14.432340553982748
rescaled_direct_X	-8.0	17	ytar	cm	44310	36160	0.31654355412183127	0.3010701127651551	99.13874728012352
rescaled_direct_X	-8.0	17	yptar	mrad	44310	36160	1.3267974429886988	1.2732659772080528	17.77805671608079
rescaled_direct_X	-8.0	18	xptar	mrad	44310	36160	2.5770889229112477	2.5060536778147857	14.790495012694983
rescaled_direct_X	-8.0	18	ytar	cm	44310	36160	0.3136278020557026	0.2978064644225097	96.98005129881828
rescaled_direct_X	-8.0	18	yptar	mrad	44310	36160	1.3208219859979822	1.2673663016539838	17.232332307786113
rescaled_direct_X	-8.0	19	xptar	mrad	44310	36160	2.5773458653738626	2.506195822069373	14.797005970337974
rescaled_direct_X	-8.0	19	ytar	cm	44310	36160	0.31135236399958355	0.2953236658512019	95.33783782004373
rescaled_direct_X	-8.0	19	yptar	mrad	44310	36160	1.3186771728721627	1.2647255632183085	16.988062024265883
rescaled_direct_X	-8.0	20	xptar	mrad	44310	36160	2.5739236707503523	2.5028817529639626	14.64520410093506
rescaled_direct_X	-8.0	20	ytar	cm	44310	36160	0.31132630479053747	0.29530403409292005	95.32485265949342
rescaled_direct_X	-8.0	20	yptar	mrad	44310	36160	1.3186843671874238	1.2646812913416015	16.983966842505694
rescaled_direct_X	-8.0	21	xptar	mrad	44310	36160	2.5709333214102044	2.5008038754391313	14.55002633528595
rescaled_direct_X	-8.0	21	ytar	cm	44310	36160	0.3090632519059459	0.29336466574280157	94.04208373829344
rescaled_direct_X	-8.0	21	yptar	mrad	44310	36160	1.313959533435052	1.26064269477482	16.61039363469976
rescaled_direct_X	-8.0	22	xptar	mrad	44310	36160	2.5669730120882273	2.4973679705470673	14.392643743337441
rescaled_direct_X	-8.0	22	ytar	cm	44310	36160	0.3088973877110634	0.29317039581907534	93.91358652915589
rescaled_direct_X	-8.0	22	yptar	mrad	44310	36160	1.3140874810705807	1.260750823556509	16.620395628007035
rescaled_direct_X	-8.0	23	xptar	mrad	44310	36160	2.5634296705436976	2.4905235745023573	14.079134253500714
rescaled_direct_X	-8.0	23	ytar	cm	44310	36160	0.3077076439508338	0.2921255326334423	93.22247593051478
rescaled_direct_X	-8.0	23	yptar	mrad	44310	36160	1.3139916230817927	1.2608262727829858	16.627374737976375
rescaled_direct_X	-8.0	24	xptar	mrad	44310	36160	2.5516718390307984	2.477522336378362	13.483608876992136
rescaled_direct_X	-8.0	24	ytar	cm	44310	36160	0.29716788363702334	0.2811233055093591	85.94520185419236
rescaled_direct_X	-8.0	24	yptar	mrad	44310	36160	1.296616853296741	1.244344273561399	15.102777463044825
rescaled_direct_X	-8.0	25	xptar	mrad	44310	36160	2.5449729486057437	2.4704963621343423	13.16178214656043
rescaled_direct_X	-8.0	25	ytar	cm	44310	36160	0.2963682306996372	0.28001350538376807	85.21113959636237
rescaled_direct_X	-8.0	25	yptar	mrad	44310	36160	1.295453768301848	1.243439522855969	15.019087345029014
rescaled_direct_X	-8.0	26	xptar	mrad	44310	36160	2.5124512233967713	2.4365293752891755	11.605914740940326
rescaled_direct_X	-8.0	26	ytar	cm	44310	36160	0.2928265294144919	0.27868397369713716	84.3317388743404
rescaled_direct_X	-8.0	26	yptar	mrad	44310	36160	1.2857747513587754	1.2397530366043814	14.678084605150122
rescaled_direct_X	-8.0	27	xptar	mrad	44310	36160	2.4029699453035573	2.3540285671974392	7.826941974460877
rescaled_direct_X	-8.0	27	ytar	cm	44310	36160	0.21599068079091766	0.2094177340217549	38.516523039483076
rescaled_direct_X	-8.0	27	yptar	mrad	44310	36160	1.181803486310522	1.144530198176101	5.8699007175509355
rescaled_direct_X	-8.0	28	xptar	mrad	44310	36160	2.4027140184586333	2.3549619116461904	7.869694079987566
rescaled_direct_X	-8.0	28	ytar	cm	44310	36160	0.20991542110474332	0.20196837958876335	33.5892484714202
rescaled_direct_X	-8.0	28	yptar	mrad	44310	36160	1.1756600880724666	1.136777283210288	5.152750275378026
rescaled_direct_X	-8.0	29	xptar	mrad	44310	36160	2.406488926678626	2.3593115264770335	8.068929413199744
rescaled_direct_X	-8.0	29	ytar	cm	44310	36160	0.2096583796119155	0.20115340459039097	33.050194299785794
rescaled_direct_X	-8.0	29	yptar	mrad	44310	36160	1.173408425100511	1.1344356967407667	4.936151772826647
rescaled_direct_X	-8.0	30	xptar	mrad	44310	36160	2.405059656617107	2.357637544432396	7.992252193853888
rescaled_direct_X	-8.0	30	ytar	cm	44310	36160	0.20143039117687506	0.1931795113481638	27.775970642649874
rescaled_direct_X	-8.0	30	yptar	mrad	44310	36160	1.164076473976529	1.125490911879573	4.108752472481836
rescaled_direct_X	-8.0	31	xptar	mrad	44310	36160	2.4040157196497165	2.3568753730048115	7.957340716804762
rescaled_direct_X	-8.0	31	ytar	cm	44310	36160	0.1997559232727529	0.1917794140733257	26.849895268309876
rescaled_direct_X	-8.0	31	yptar	mrad	44310	36160	1.1642898421275485	1.1255842108584122	4.117382697916239
rescaled_direct_X	-8.0	32	xptar	mrad	44310	36160	2.4047299680586	2.3586958252013654	8.040727042739949
rescaled_direct_X	-8.0	32	ytar	cm	44310	36160	0.19685202730197865	0.18884230034934732	24.90718118672801
rescaled_direct_X	-8.0	32	yptar	mrad	44310	36160	1.1564551073189526	1.1170513294255353	3.328084773254303
rescaled_direct_X	-8.0	33	xptar	mrad	44310	36160	2.40449269712659	2.358202518216108	8.01813097724775
rescaled_direct_X	-8.0	33	ytar	cm	44310	36160	0.1969954865735797	0.188912962541064	24.953919736128615
rescaled_direct_X	-8.0	33	yptar	mrad	44310	36160	1.156431315830232	1.1170581603339589	3.3287166374006194
rescaled_direct_X	-8.0	34	xptar	mrad	44310	36160	2.4046420496675007	2.358331078671	8.024019725117238
rescaled_direct_X	-8.0	34	ytar	cm	44310	36160	0.19698086979470616	0.18923880017617475	25.169440625521222
rescaled_direct_X	-8.0	34	yptar	mrad	44310	36160	1.1564671116272907	1.1170363330867918	3.3266976006865345
rescaled_direct_X	-8.0	35	xptar	mrad	44310	36160	2.404385775800733	2.3584939218434746	8.031478802527792
rescaled_direct_X	-8.0	35	ytar	cm	44310	36160	0.18481446445904862	0.17689473226246444	17.004624137760093
rescaled_direct_X	-8.0	35	yptar	mrad	44310	36160	1.151647889380041	1.1133437464758724	2.9851305729995614
rescaled_direct_X	-8.0	36	xptar	mrad	44310	36160	2.4036125275214104	2.3581698678004406	8.016635415755967
rescaled_direct_X	-8.0	36	ytar	cm	44310	36160	0.184601173554094	0.17678223584015954	16.930214903294605
rescaled_direct_X	-8.0	36	yptar	mrad	44310	36160	1.1511093869948577	1.1133025937837222	2.9813239181474938
rescaled_direct_X	-8.0	37	xptar	mrad	44310	36160	2.3890176156969276	2.3386418461887963	7.122148882102031
rescaled_direct_X	-8.0	37	ytar	cm	44310	36160	0.18451662633783766	0.17684278129506745	16.970261874191618
rescaled_direct_X	-8.0	37	yptar	mrad	44310	36160	1.151307984441505	1.1137674207832347	3.024320763811894
rescaled_direct_X	-8.0	38	xptar	mrad	44310	36160	2.3761998686759522	2.338418979747032	7.111940421924845
rescaled_direct_X	-8.0	38	ytar	cm	44310	36160	0.18449788631348588	0.17697060865220748	17.05481154780486
rescaled_direct_X	-8.0	38	yptar	mrad	44310	36160	1.1512432231560357	1.1135675093196185	3.005828803670463
rescaled_direct_X	-8.0	39	xptar	mrad	44310	36160	2.3768084257571287	2.3379256802175994	7.089344697948796
rescaled_direct_X	-8.0	39	ytar	cm	44310	36160	0.18327510553401974	0.17570556258141654	16.218063962748296
rescaled_direct_X	-8.0	39	yptar	mrad	44310	36160	1.1496554512651267	1.1122955456245214	2.888171209025203
rescaled_direct_X	-8.0	40	xptar	mrad	44310	36160	2.3765829370089593	2.3383952361462748	7.1108528396003345
rescaled_direct_X	-8.0	40	ytar	cm	44310	36160	0.18305492574171703	0.17546926589627238	16.061768721636938
rescaled_direct_X	-8.0	40	yptar	mrad	44310	36160	1.1493957613720027	1.1120783280642996	2.8680784219834665
rescaled_direct_X	-8.0	41	xptar	mrad	44310	36160	2.3766620631283266	2.3385719728110006	7.118948312339146
rescaled_direct_X	-8.0	41	ytar	cm	44310	36160	0.18298772764617954	0.1753821609552489	16.0041543384688
rescaled_direct_X	-8.0	41	yptar	mrad	44310	36160	1.149345768493171	1.1120150700574967	2.862227008966589
rescaled_direct_X	-8.0	42	xptar	mrad	44310	36160	2.376486758505758	2.3372689047044433	7.059260910464582
rescaled_direct_X	-8.0	42	ytar	cm	44310	36160	0.183013941367352	0.17536783703090977	15.994679972770953
rescaled_direct_X	-8.0	42	yptar	mrad	44310	36160	1.1493496744006721	1.112021776844416	2.8628473917807984
rescaled_direct_X	-8.0	43	xptar	mrad	44310	36160	2.3721528469411983	2.333268507883543	6.876021606620641
rescaled_direct_X	-8.0	43	ytar	cm	44310	36160	0.18271251386731355	0.1752609844717115	15.924003795095976
rescaled_direct_X	-8.0	43	yptar	mrad	44310	36160	1.148811774749564	1.1120743247734988	2.8677081145854544
rescaled_direct_X	-8.0	44	xptar	mrad	44310	36160	2.3736829577334078	2.3333636402280926	6.880379170474593
rescaled_direct_X	-8.0	44	ytar	cm	44310	36160	0.18256347457464142	0.17511183343657874	15.8253498635613
rescaled_direct_X	-8.0	44	yptar	mrad	44310	36160	1.1488882756889482	1.1121833806132142	2.877795861454646
rescaled_direct_X	-8.0	45	xptar	mrad	44310	36160	2.372810295799612	2.3322087832799356	6.827480622482063
rescaled_direct_X	-8.0	45	ytar	cm	44310	36160	0.18256035453713917	0.17511204828728935	15.825491973653083
rescaled_direct_X	-8.0	45	yptar	mrad	44310	36160	1.1488140017520891	1.1121135555998198	2.871336995408602
rescaled_direct_X	-8.0	46	xptar	mrad	44310	36160	2.371178584791133	2.329914901975447	6.7224087428277235
rescaled_direct_X	-8.0	46	ytar	cm	44310	36160	0.1821225952877527	0.1747653475568943	15.596171472531717
rescaled_direct_X	-8.0	46	yptar	mrad	44310	36160	1.1478637168818167	1.1112888142985577	2.79504780721469
rescaled_direct_X	-8.0	47	xptar	mrad	44310	36160	2.37474859774665	2.3312080533542665	6.78164190619337
rescaled_direct_X	-8.0	47	ytar	cm	44310	36160	0.18206908324012644	0.17468817464440548	15.545126495081663
rescaled_direct_X	-8.0	47	yptar	mrad	44310	36160	1.1478678750666949	1.111278766298571	2.794118359688791
rescaled_direct_X	-8.0	48	xptar	mrad	44310	36160	2.375325001717769	2.3317869036648045	6.808156307809399
rescaled_direct_X	-8.0	48	ytar	cm	44310	36160	0.1821327965917361	0.17474838006069288	15.584948552039869
rescaled_direct_X	-8.0	48	yptar	mrad	44310	36160	1.1478759164539238	1.1112898114031238	2.795140040133992
rescaled_direct_X	-8.0	49	xptar	mrad	44310	36160	2.3730470309748433	2.329296605211575	6.694087485299249
rescaled_direct_X	-8.0	49	ytar	cm	44310	36160	0.1820875265170058	0.17471385329640565	15.56211129156042
rescaled_direct_X	-8.0	49	yptar	mrad	44310	36160	1.1468015262514586	1.1104544220000494	2.717865894545768
rescaled_direct_X	-8.0	50	xptar	mrad	44310	36160	2.3726365815987287	2.3292817809222854	6.693408454550287
rescaled_direct_X	-8.0	50	ytar	cm	44310	36160	0.1820978669899525	0.1747200272199042	15.566194949616063
rescaled_direct_X	-8.0	50	yptar	mrad	44310	36160	1.146514445971752	1.110164593149677	2.691056508770817
rescaled_direct_X	-8.0	51	xptar	mrad	44310	36160	2.3647409288868686	2.317081358315094	6.134564658488917
rescaled_direct_X	-8.0	51	ytar	cm	44310	36160	0.18194841289988986	0.17440982434379418	15.361015459749439
rescaled_direct_X	-8.0	51	yptar	mrad	44310	36160	1.1462547867407868	1.109812825779016	2.658517763469992
rescaled_direct_X	-8.0	52	xptar	mrad	44310	36160	2.3242265430807576	2.2808981966272817	4.477184739599838
rescaled_direct_X	-8.0	52	ytar	cm	44310	36160	0.1754686138371062	0.1696302082254286	12.199603131074866
rescaled_direct_X	-8.0	52	yptar	mrad	44310	36160	1.1400979947959544	1.1055132869333633	2.260807199392345
rescaled_direct_X	-8.0	53	xptar	mrad	44310	36160	2.3211160782597573	2.2746036161838235	4.1888597083372
rescaled_direct_X	-8.0	53	ytar	cm	44310	36160	0.17292823951982295	0.16758064013256527	10.843944082989655
rescaled_direct_X	-8.0	53	yptar	mrad	44310	36160	1.1381831699746423	1.1043599692362716	2.1541244484422295
rescaled_direct_X	-8.0	54	xptar	mrad	44310	36160	2.321860272142248	2.272566662670007	4.095556478546558
rescaled_direct_X	-8.0	54	ytar	cm	44310	36160	0.17214533001738574	0.16672015539724022	10.274788112400302
rescaled_direct_X	-8.0	54	yptar	mrad	44310	36160	1.1380315245057668	1.1041762377454558	2.1371291479055143
rescaled_direct_X	-8.0	55	xptar	mrad	44310	36160	2.320146004122637	2.2720386914548336	4.071372608233359
rescaled_direct_X	-8.0	55	ytar	cm	44310	36160	0.17212779080508514	0.16672755327773794	10.279681340231228
rescaled_direct_X	-8.0	55	yptar	mrad	44310	36160	1.1386451954381271	1.1048997306634103	2.204052784796673
rescaled_direct_X	-8.0	56	xptar	mrad	44310	36160	2.3171648181812916	2.2694267799768646	3.9517332668498772
rescaled_direct_X	-8.0	56	ytar	cm	44310	36160	0.1699117435010418	0.16520941481666668	9.275529222444213
rescaled_direct_X	-8.0	56	yptar	mrad	44310	36160	1.137387140823286	1.104218965472973	2.1410814947089074
rescaled_direct_X	-8.0	57	xptar	mrad	44310	36160	2.3145532323899483	2.2666743266465255	3.825656366308583
rescaled_direct_X	-8.0	57	ytar	cm	44310	36160	0.16911143754296354	0.1645296605255397	8.825914955687342
rescaled_direct_X	-8.0	57	yptar	mrad	44310	36160	1.136739804147298	1.1036177286521247	2.0854666383841147
rescaled_direct_X	-8.0	58	xptar	mrad	44310	36160	2.3129064824932533	2.264600305499252	3.730655243120373
rescaled_direct_X	-8.0	58	ytar	cm	44310	36160	0.16870957206296	0.1641105711497002	8.5487139657366
rescaled_direct_X	-8.0	58	yptar	mrad	44310	36160	1.1364390775389226	1.1034215422421834	2.0673192484981007
rescaled_direct_X	-8.0	59	xptar	mrad	44310	36160	2.3129757292854864	2.2648867664581056	3.743776668076171
rescaled_direct_X	-8.0	59	ytar	cm	44310	36160	0.16902427815179938	0.16453823443900367	8.831586054591245
rescaled_direct_X	-8.0	59	yptar	mrad	44310	36160	1.1362183000635744	1.103321485186077	2.058063895853879
rescaled_direct_X	-8.0	60	xptar	mrad	44310	36160	2.3131822407621745	2.2653927146257833	3.7669517664919105
rescaled_direct_X	-8.0	60	ytar	cm	44310	36160	0.1691985989649941	0.1649002346462031	9.071026187372123
rescaled_direct_X	-8.0	60	yptar	mrad	44310	36160	1.1370745476562072	1.104566390019658	2.173218525538667
rescaled_direct_X	-8.0	61	xptar	mrad	44310	36160	2.310512015038944	2.26217787933576	3.6196953299706403
rescaled_direct_X	-8.0	61	ytar	cm	44310	36160	0.16931981553369863	0.16501948266943167	9.1499011767999
rescaled_direct_X	-8.0	61	yptar	mrad	44310	36160	1.1358692224740334	1.1030799392601416	2.03572071675886
rescaled_direct_X	-8.0	62	xptar	mrad	44310	36160	2.3105012693139786	2.261390907355156	3.5836478566007024
rescaled_direct_X	-8.0	62	ytar	cm	44310	36160	0.16293237298940108	0.15857767363818637	4.889053864796478
rescaled_direct_X	-8.0	62	yptar	mrad	44310	36160	1.1323753934661647	1.0993874967979003	1.6941670229325911
rescaled_direct_X	-8.0	63	xptar	mrad	44310	36160	2.3106371085567554	2.2614240548740323	3.5851661880450525
rescaled_direct_X	-8.0	63	ytar	cm	44310	36160	0.16298575795677966	0.15856813450727478	4.882744335888312
rescaled_direct_X	-8.0	63	yptar	mrad	44310	36160	1.1323386210613986	1.0992584694820111	1.6822318995563634
rescaled_direct_X	-8.0	64	xptar	mrad	44310	36160	2.305989792999466	2.2579879165027408	3.427772901514725
rescaled_direct_X	-8.0	64	ytar	cm	44310	36160	0.16267963682818576	0.15829611790617942	4.702822640293847
rescaled_direct_X	-8.0	64	yptar	mrad	44310	36160	1.13016333547514	1.097222414802926	1.4938953164991942
rescaled_direct_X	-8.0	65	xptar	mrad	44310	36160	2.305930202129206	2.2575107752963315	3.405917314078777
rescaled_direct_X	-8.0	65	ytar	cm	44310	36160	0.1622767860316825	0.15786848589685404	4.419971241156895
rescaled_direct_X	-8.0	65	yptar	mrad	44310	36160	1.1298941238235405	1.0969210441732031	1.4660183074881594
rescaled_direct_X	-8.0	66	xptar	mrad	44310	36160	2.3050709511847978	2.2570328913692026	3.384027706110926
rescaled_direct_X	-8.0	66	ytar	cm	44310	36160	0.16219358154305794	0.15788084633565125	4.428146885943773
rescaled_direct_X	-8.0	66	yptar	mrad	44310	36160	1.128600617280842	1.095979985335871	1.3789696600724044
rescaled_direct_X	-8.0	67	xptar	mrad	44310	36160	2.3046090438766873	2.2568871604277914	3.3773524592671134
rescaled_direct_X	-8.0	67	ytar	cm	44310	36160	0.16217847976291327	0.1578509379698662	4.408364402584897
rescaled_direct_X	-8.0	67	yptar	mrad	44310	36160	1.1289242917020654	1.096516602874945	1.428607184425701
rescaled_direct_X	-8.0	68	xptar	mrad	44310	36160	2.30463401426838	2.2568869749402745	3.377343962959123
rescaled_direct_X	-8.0	68	ytar	cm	44310	36160	0.1621916094085166	0.15790081541302464	4.441355161637284
rescaled_direct_X	-8.0	68	yptar	mrad	44310	36160	1.128894312248069	1.0964431580750185	1.421813485413792
rescaled_direct_X	-8.0	69	xptar	mrad	44310	36160	2.303475627962846	2.2560264146997127	3.3379257586018785
rescaled_direct_X	-8.0	69	ytar	cm	44310	36160	0.1620650440877607	0.15776705834309837	4.352883359835569
rescaled_direct_X	-8.0	69	yptar	mrad	44310	36160	1.1288939802149758	1.0964207498233274	1.4197407053459843
rescaled_direct_X	-8.0	70	xptar	mrad	44310	36160	2.303463119872703	2.2552556478472545	3.302620565693881
rescaled_direct_X	-8.0	70	ytar	cm	44310	36160	0.1620505055286105	0.15774931053004865	4.34114430933592
rescaled_direct_X	-8.0	70	yptar	mrad	44310	36160	1.1295443300014187	1.0971957472727183	1.4914285499779023
rescaled_direct_X	-8.0	71	xptar	mrad	44310	36160	2.3034024823996893	2.2553939688756928	3.3089563993855764
rescaled_direct_X	-8.0	71	ytar	cm	44310	36160	0.16195725776822767	0.15770972088269433	4.314958273442193
rescaled_direct_X	-8.0	71	yptar	mrad	44310	36160	1.129153611195535	1.0971163817205893	1.4840871769519426
rescaled_direct_X	-8.0	72	xptar	mrad	44310	36160	2.3017230799216777	2.252583008730172	3.180199577685472
rescaled_direct_X	-8.0	72	ytar	cm	44310	36160	0.16190379816122336	0.15778317032078937	4.363540409198996
rescaled_direct_X	-8.0	72	yptar	mrad	44310	36160	1.1290246908383776	1.0974764513408999	1.5173938865646885
rescaled_direct_X	-8.0	73	xptar	mrad	44310	36160	2.287219135892069	2.240393250718281	2.6218442764175176
rescaled_direct_X	-8.0	73	ytar	cm	44310	36160	0.161895456121169	0.15778990337629062	4.3679938975428545
rescaled_direct_X	-8.0	73	yptar	mrad	44310	36160	1.1290218764298634	1.0974772467990517	1.5174674670396238
rescaled_direct_X	-8.0	74	xptar	mrad	44310	36160	2.2875680797624156	2.2386967010735868	2.5441333417906664
rescaled_direct_X	-8.0	74	ytar	cm	44310	36160	0.16172508269160688	0.15765439698634506	4.27836503171366
rescaled_direct_X	-8.0	74	yptar	mrad	44310	36160	1.1287016919386013	1.0972212432012114	1.4937869424629158
rescaled_direct_X	-8.0	75	xptar	mrad	44310	36160	2.2818569698557476	2.246042818637159	2.8806243272029297
rescaled_direct_X	-8.0	75	ytar	cm	44310	36160	0.16162881277607105	0.15754852575402273	4.208337939406026
rescaled_direct_X	-8.0	75	yptar	mrad	44310	36160	1.1286141400582081	1.0971318904069018	1.4855217420536526
rescaled_direct_X	-8.0	76	xptar	mrad	44310	36160	2.2809805369485385	2.2458582603334816	2.8721705820874854
rescaled_direct_X	-8.0	76	ytar	cm	44310	36160	0.16162861062879655	0.15754566084748697	4.20644298579087
rescaled_direct_X	-8.0	76	yptar	mrad	44310	36160	1.128581849887025	1.0971554197301545	1.4876982220807244
rescaled_direct_X	-8.0	77	xptar	mrad	44310	36160	2.2809881813555624	2.24588382292192	2.8733414836554116
rescaled_direct_X	-8.0	77	ytar	cm	44310	36160	0.1616317538567114	0.15755109483377272	4.210037222401541
rescaled_direct_X	-8.0	77	yptar	mrad	44310	36160	1.128515416744147	1.097049182989011	1.4778712439412756
rescaled_direct_X	-8.0	78	xptar	mrad	44310	36160	2.280743851275839	2.245836933876904	2.871193717733367
rescaled_direct_X	-8.0	78	ytar	cm	44310	36160	0.16161467803619023	0.15752434647340358	4.192344881814214
rescaled_direct_X	-8.0	78	yptar	mrad	44310	36160	1.1284877482768438	1.0969787556696	1.4713566641374909
rescaled_direct_X	-8.0	79	xptar	mrad	44310	36160	2.2740671430428185	2.2400510153698465	2.606168089827654
rescaled_direct_X	-8.0	79	ytar	cm	44310	36160	0.16160878985542387	0.15743718507655116	4.134693156702873
rescaled_direct_X	-8.0	79	yptar	mrad	44310	36160	1.1284478738456207	1.0968624500837474	1.4605983103197273
rescaled_direct_X	-8.0	80	xptar	mrad	44310	36160	2.275981942111507	2.2388243506602516	2.5499803670843146
rescaled_direct_X	-8.0	80	ytar	cm	44310	36160	0.16159987895906397	0.15740581157409494	4.11394157854208
rescaled_direct_X	-8.0	80	yptar	mrad	44310	36160	1.1284368748645723	1.0968449073705062	1.4589755962033824
rescaled_direct_X	-8.0	81	xptar	mrad	44310	36160	2.274900063880073	2.2376422783163328	2.4958352102185666
rescaled_direct_X	-8.0	81	ytar	cm	44310	36160	0.16160489760063046	0.15741657967023062	4.121063989848062
rescaled_direct_X	-8.0	81	yptar	mrad	44310	36160	1.1283661478434148	1.0966862018185823	1.444295213761504
rescaled_direct_X	-8.0	82	xptar	mrad	44310	36160	2.275001118774652	2.2376580502128953	2.496557646385722
rescaled_direct_X	-8.0	82	ytar	cm	44310	36160	0.16160962258144215	0.1574163302392406	4.120899007098933
rescaled_direct_X	-8.0	82	yptar	mrad	44310	36160	1.128367923715507	1.0967154539391066	1.4470010568232272
rescaled_direct_X	-8.0	83	xptar	mrad	44310	36160	2.274020245875627	2.237210217329751	2.4760445349571114
rescaled_direct_X	-8.0	83	ytar	cm	44310	36160	0.16145869246895805	0.15723600648187464	4.001626300761885
rescaled_direct_X	-8.0	83	yptar	mrad	44310	36160	1.1281084372735988	1.0964768528349484	1.4249302759486104
rescaled_direct_X	-8.0	84	xptar	mrad	44310	36160	2.273011949234563	2.2337670560197895	2.3183295607416943
rescaled_direct_X	-8.0	84	ytar	cm	44310	36160	0.16138886275523437	0.15713233495749623	3.9330541754727832
rescaled_direct_X	-8.0	84	yptar	mrad	44310	36160	1.1280292471562214	1.0963708553083469	1.4151254253335077
rescaled_direct_X	-8.0	85	xptar	mrad	44310	36160	2.2736470884692292	2.233242653846235	2.2943091713857333
rescaled_direct_X	-8.0	85	ytar	cm	44310	36160	0.1613922117436726	0.15712934023349565	3.931073355854209
rescaled_direct_X	-8.0	85	yptar	mrad	44310	36160	1.1280290607232315	1.0963699482172824	1.4150415187305088
rescaled_direct_X	-8.0	86	xptar	mrad	44310	36160	2.2736808323594704	2.2332871859545733	2.2963489771589796
rescaled_direct_X	-8.0	86	ytar	cm	44310	36160	0.161388786840878	0.15713173864766783	3.932659754415413
rescaled_direct_X	-8.0	86	yptar	mrad	44310	36160	1.1281096118254215	1.0964820393068453	1.425410028484353
rescaled_direct_X	-8.0	87	xptar	mrad	44310	36160	2.2737546359996252	2.233364259763282	2.2998793646891835
rescaled_direct_X	-8.0	87	ytar	cm	44310	36160	0.16136644603498734	0.15709135983941222	3.9059517387348253
rescaled_direct_X	-8.0	87	yptar	mrad	44310	36160	1.128004109054637	1.0963449077585938	1.4127252575436122
rescaled_direct_X	-8.0	88	xptar	mrad	44310	36160	2.273098224732033	2.2332032447964347	2.2925040287526732
rescaled_direct_X	-8.0	88	ytar	cm	44310	36160	0.16118035215607546	0.1568339386375585	3.7356839722346047
rescaled_direct_X	-8.0	88	yptar	mrad	44310	36160	1.1276974691850794	1.0957257571134404	1.355453359051051
rescaled_direct_X	-8.0	89	xptar	mrad	44310	36160	2.2728592477333107	2.233083290163401	2.287009472978818
