rungroup	foil	ndel	xscol	yscol	available	training
rg07_theta12p495_foilpm8	0	4	5	3	61	43
rg07_theta12p495_foilpm8	0	4	5	4	106	71
rg07_theta12p495_foilpm8	0	4	5	6	215	153
rg07_theta12p495_foilpm8	0	4	6	1	19	12
rg07_theta12p495_foilpm8	0	4	6	2	41	29
rg07_theta12p495_foilpm8	0	4	6	3	58	39
rg07_theta12p495_foilpm8	0	4	6	4	80	52
rg07_theta12p495_foilpm8	0	4	6	5	127	84
rg07_theta12p495_foilpm8	0	4	6	6	197	134
rg07_theta12p495_foilpm8	0	4	7	2	14	8
rg07_theta12p495_foilpm8	0	4	7	3	36	26
rg07_theta12p495_foilpm8	0	4	7	4	86	61
rg07_theta12p495_foilpm8	0	4	7	5	111	73
rg07_theta12p495_foilpm8	0	4	7	6	152	106
rg07_theta12p495_foilpm8	0	4	8	2	1	1
rg07_theta12p495_foilpm8	0	4	8	3	19	17
rg07_theta12p495_foilpm8	0	4	8	4	45	29
rg07_theta12p495_foilpm8	0	4	8	5	74	57
rg07_theta12p495_foilpm8	1	0	0	3	9	9
rg07_theta12p495_foilpm8	1	0	0	4	32	26
rg07_theta12p495_foilpm8	1	0	0	5	21	19
rg07_theta12p495_foilpm8	1	0	0	6	17	15
rg07_theta12p495_foilpm8	1	0	1	2	12	11
rg07_theta12p495_foilpm8	1	0	1	3	21	20
rg07_theta12p495_foilpm8	1	0	1	4	33	31
rg07_theta12p495_foilpm8	1	0	1	5	47	40
rg07_theta12p495_foilpm8	1	0	1	6	42	40
rg07_theta12p495_foilpm8	1	0	1	7	18	14
rg07_theta12p495_foilpm8	1	0	2	2	23	21
rg07_theta12p495_foilpm8	1	0	2	3	3	3
rg07_theta12p495_foilpm8	1	0	2	4	56	50
rg07_theta12p495_foilpm8	1	0	2	5	61	59
rg07_theta12p495_foilpm8	1	0	2	6	53	48
rg07_theta12p495_foilpm8	1	0	2	7	41	36
rg07_theta12p495_foilpm8	1	0	3	2	20	15
rg07_theta12p495_foilpm8	1	0	3	3	28	27
rg07_theta12p495_foilpm8	1	0	3	4	41	36
rg07_theta12p495_foilpm8	1	0	3	5	60	55
rg07_theta12p495_foilpm8	1	0	3	6	76	72
rg07_theta12p495_foilpm8	1	0	3	7	88	76
rg07_theta12p495_foilpm8	1	0	4	2	23	21
rg07_theta12p495_foilpm8	1	0	4	3	41	39
rg07_theta12p495_foilpm8	1	0	4	4	15	14
rg07_theta12p495_foilpm8	1	0	4	5	65	64
rg07_theta12p495_foilpm8	1	0	4	6	85	74
rg07_theta12p495_foilpm8	1	0	4	7	106	98
rg07_theta12p495_foilpm8	1	0	5	2	12	12
rg07_theta12p495_foilpm8	1	0	5	3	30	29
rg07_theta12p495_foilpm8	1	0	5	4	38	34
rg07_theta12p495_foilpm8	1	0	5	6	74	65
rg07_theta12p495_foilpm8	1	0	5	7	90	84
rg07_theta12p495_foilpm8	1	0	6	2	3	3
rg07_theta12p495_foilpm8	1	0	6	3	23	23
rg07_theta12p495_foilpm8	1	0	6	4	45	42
rg07_theta12p495_foilpm8	1	0	6	5	58	54
rg07_theta12p495_foilpm8	1	0	6	6	81	76
rg07_theta12p495_foilpm8	1	0	6	7	89	80
rg07_theta12p495_foilpm8	1	0	7	3	10	8
rg07_theta12p495_foilpm8	1	0	7	4	21	20
rg07_theta12p495_foilpm8	1	0	7	5	46	42
rg07_theta12p495_foilpm8	1	0	7	6	53	48
rg07_theta12p495_foilpm8	1	0	7	7	84	82
rg07_theta12p495_foilpm8	1	0	8	4	20	19
rg07_theta12p495_foilpm8	1	0	8	5	18	18
rg07_theta12p495_foilpm8	1	0	8	6	41	36
rg07_theta12p495_foilpm8	1	0	8	7	3	3
rg07_theta12p495_foilpm8	1	1	0	3	7	7
rg07_theta12p495_foilpm8	1	1	0	4	37	34
rg07_theta12p495_foilpm8	1	1	0	5	40	38
rg07_theta12p495_foilpm8	1	1	0	6	45	43
rg07_theta12p495_foilpm8	1	1	0	7	1	1
rg07_theta12p495_foilpm8	1	1	1	2	10	8
rg07_theta12p495_foilpm8	1	1	1	3	23	20
rg07_theta12p495_foilpm8	1	1	1	4	42	40
rg07_theta12p495_foilpm8	1	1	1	5	55	52
rg07_theta12p495_foilpm8	1	1	1	6	87	82
rg07_theta12p495_foilpm8	1	1	1	7	78	72
rg07_theta12p495_foilpm8	1	1	2	2	19	18
rg07_theta12p495_foilpm8	1	1	2	4	56	52
rg07_theta12p495_foilpm8	1	1	2	5	95	88
rg07_theta12p495_foilpm8	1	1	2	6	110	100
rg07_theta12p495_foilpm8	1	1	2	7	124	114
rg07_theta12p495_foilpm8	1	1	3	2	18	16
rg07_theta12p495_foilpm8	1	1	3	3	50	43
rg07_theta12p495_foilpm8	1	1	3	4	85	78
rg07_theta12p495_foilpm8	1	1	3	5	107	94
rg07_theta12p495_foilpm8	1	1	3	6	127	119
rg07_theta12p495_foilpm8	1	1	3	7	157	145
rg07_theta12p495_foilpm8	1	1	4	2	18	18
rg07_theta12p495_foilpm8	1	1	4	3	52	49
rg07_theta12p495_foilpm8	1	1	4	4	21	20
rg07_theta12p495_foilpm8	1	1	4	5	131	124
rg07_theta12p495_foilpm8	1	1	4	6	168	154
rg07_theta12p495_foilpm8	1	1	4	7	149	133
rg07_theta12p495_foilpm8	1	1	5	2	25	25
rg07_theta12p495_foilpm8	1	1	5	3	43	39
rg07_theta12p495_foilpm8	1	1	5	4	79	75
rg07_theta12p495_foilpm8	1	1	5	6	142	127
rg07_theta12p495_foilpm8	1	1	5	7	164	148
rg07_theta12p495_foilpm8	1	1	6	2	20	18
rg07_theta12p495_foilpm8	1	1	6	3	43	40
rg07_theta12p495_foilpm8	1	1	6	4	64	62
rg07_theta12p495_foilpm8	1	1	6	5	103	98
rg07_theta12p495_foilpm8	1	1	6	6	106	94
rg07_theta12p495_foilpm8	1	1	6	7	144	134
rg07_theta12p495_foilpm8	1	1	7	2	15	13
rg07_theta12p495_foilpm8	1	1	7	3	31	29
rg07_theta12p495_foilpm8	1	1	7	4	43	38
rg07_theta12p495_foilpm8	1	1	7	5	81	74
rg07_theta12p495_foilpm8	1	1	7	6	112	100
rg07_theta12p495_foilpm8	1	1	7	7	127	120
rg07_theta12p495_foilpm8	1	1	8	3	21	19
rg07_theta12p495_foilpm8	1	1	8	4	23	23
rg07_theta12p495_foilpm8	1	1	8	5	54	47
rg07_theta12p495_foilpm8	1	1	8	6	79	77
rg07_theta12p495_foilpm8	1	2	0	3	5	5
rg07_theta12p495_foilpm8	1	2	0	4	17	17
rg07_theta12p495_foilpm8	1	2	0	5	73	64
rg07_theta12p495_foilpm8	1	2	0	6	77	44
rg07_theta12p495_foilpm8	1	2	1	2	3	3
rg07_theta12p495_foilpm8	1	2	1	3	13	13
rg07_theta12p495_foilpm8	1	2	1	4	56	54
rg07_theta12p495_foilpm8	1	2	1	5	111	101
rg07_theta12p495_foilpm8	1	2	1	6	121	67
rg07_theta12p495_foilpm8	1	2	1	7	135	87
rg07_theta12p495_foilpm8	1	2	2	2	27	22
rg07_theta12p495_foilpm8	1	2	2	4	82	77
rg07_theta12p495_foilpm8	1	2	2	5	145	135
rg07_theta12p495_foilpm8	1	2	2	6	173	114
rg07_theta12p495_foilpm8	1	2	2	7	195	124
rg07_theta12p495_foilpm8	1	2	3	2	16	16
rg07_theta12p495_foilpm8	1	2	3	3	64	60
rg07_theta12p495_foilpm8	1	2	3	4	126	109
rg07_theta12p495_foilpm8	1	2	3	5	172	156
rg07_theta12p495_foilpm8	1	2	3	6	257	162
rg07_theta12p495_foilpm8	1	2	3	7	236	162
rg07_theta12p495_foilpm8	1	2	4	2	18	17
rg07_theta12p495_foilpm8	1	2	4	3	67	62
rg07_theta12p495_foilpm8	1	2	4	4	33	29
rg07_theta12p495_foilpm8	1	2	4	5	210	197
rg07_theta12p495_foilpm8	1	2	4	6	264	169
rg07_theta12p495_foilpm8	1	2	4	7	301	191
rg07_theta12p495_foilpm8	1	2	5	2	19	17
rg07_theta12p495_foilpm8	1	2	5	3	78	72
rg07_theta12p495_foilpm8	1	2	5	4	138	131
rg07_theta12p495_foilpm8	1	2	5	6	255	157
rg07_theta12p495_foilpm8	1	2	5	7	264	173
rg07_theta12p495_foilpm8	1	2	6	2	27	25
rg07_theta12p495_foilpm8	1	2	6	3	50	43
rg07_theta12p495_foilpm8	1	2	6	4	115	108
rg07_theta12p495_foilpm8	1	2	6	5	150	140
rg07_theta12p495_foilpm8	1	2	6	6	184	106
rg07_theta12p495_foilpm8	1	2	6	7	244	154
rg07_theta12p495_foilpm8	1	2	7	2	14	14
rg07_theta12p495_foilpm8	1	2	7	3	37	35
rg07_theta12p495_foilpm8	1	2	7	4	75	68
rg07_theta12p495_foilpm8	1	2	7	5	123	118
rg07_theta12p495_foilpm8	1	2	7	6	165	110
rg07_theta12p495_foilpm8	1	2	7	7	158	109
rg07_theta12p495_foilpm8	1	2	8	3	30	29
rg07_theta12p495_foilpm8	1	2	8	4	50	47
rg07_theta12p495_foilpm8	1	2	8	5	63	57
rg07_theta12p495_foilpm8	1	2	8	6	105	71
rg07_theta12p495_foilpm8	1	3	0	2	1	1
rg07_theta12p495_foilpm8	1	3	0	5	52	46
rg07_theta12p495_foilpm8	1	3	0	6	69	51
rg07_theta12p495_foilpm8	1	3	1	3	10	8
rg07_theta12p495_foilpm8	1	3	1	4	29	29
rg07_theta12p495_foilpm8	1	3	1	5	65	60
rg07_theta12p495_foilpm8	1	3	1	6	121	75
rg07_theta12p495_foilpm8	1	3	1	7	113	76
rg07_theta12p495_foilpm8	1	3	2	2	8	7
rg07_theta12p495_foilpm8	1	3	2	4	75	67
rg07_theta12p495_foilpm8	1	3	2	5	114	105
rg07_theta12p495_foilpm8	1	3	2	6	198	145
rg07_theta12p495_foilpm8	1	3	2	7	163	104
rg07_theta12p495_foilpm8	1	3	3	2	8	8
rg07_theta12p495_foilpm8	1	3	3	3	48	40
rg07_theta12p495_foilpm8	1	3	3	4	86	75
rg07_theta12p495_foilpm8	1	3	3	5	156	139
rg07_theta12p495_foilpm8	1	3	3	6	207	163
rg07_theta12p495_foilpm8	1	3	3	7	281	195
rg07_theta12p495_foilpm8	1	3	4	3	41	40
rg07_theta12p495_foilpm8	1	3	4	4	17	15
rg07_theta12p495_foilpm8	1	3	4	5	166	153
rg07_theta12p495_foilpm8	1	3	4	6	229	165
rg07_theta12p495_foilpm8	1	3	4	7	285	188
rg07_theta12p495_foilpm8	1	3	5	3	43	42
rg07_theta12p495_foilpm8	1	3	5	4	102	85
rg07_theta12p495_foilpm8	1	3	5	6	210	148
rg07_theta12p495_foilpm8	1	3	5	7	247	170
rg07_theta12p495_foilpm8	1	3	6	3	37	29
rg07_theta12p495_foilpm8	1	3	6	4	81	70
rg07_theta12p495_foilpm8	1	3	6	5	109	104
rg07_theta12p495_foilpm8	1	3	6	6	161	113
rg07_theta12p495_foilpm8	1	3	6	7	238	168
rg07_theta12p495_foilpm8	1	3	7	2	3	2
rg07_theta12p495_foilpm8	1	3	7	3	25	20
rg07_theta12p495_foilpm8	1	3	7	4	52	45
rg07_theta12p495_foilpm8	1	3	7	5	90	81
rg07_theta12p495_foilpm8	1	3	7	6	98	78
rg07_theta12p495_foilpm8	1	3	7	7	146	99
rg07_theta12p495_foilpm8	1	3	8	3	23	21
rg07_theta12p495_foilpm8	1	3	8	4	30	28
rg07_theta12p495_foilpm8	1	3	8	5	49	49
rg07_theta12p495_foilpm8	1	3	8	6	87	62
rg07_theta12p495_foilpm8	1	4	0	3	1	1
rg07_theta12p495_foilpm8	1	4	0	4	10	9
rg07_theta12p495_foilpm8	1	4	0	5	15	15
rg07_theta12p495_foilpm8	1	4	0	6	38	36
rg07_theta12p495_foilpm8	1	4	0	7	1	1
rg07_theta12p495_foilpm8	1	4	1	3	7	5
rg07_theta12p495_foilpm8	1	4	1	4	25	23
rg07_theta12p495_foilpm8	1	4	1	5	55	49
rg07_theta12p495_foilpm8	1	4	1	6	83	74
rg07_theta12p495_foilpm8	1	4	1	7	87	76
rg07_theta12p495_foilpm8	1	4	2	4	52	49
rg07_theta12p495_foilpm8	1	4	2	5	65	61
rg07_theta12p495_foilpm8	1	4	2	6	115	107
rg07_theta12p495_foilpm8	1	4	2	7	158	142
rg07_theta12p495_foilpm8	1	4	3	3	25	23
rg07_theta12p495_foilpm8	1	4	3	4	37	35
rg07_theta12p495_foilpm8	1	4	3	5	90	86
rg07_theta12p495_foilpm8	1	4	3	6	136	130
rg07_theta12p495_foilpm8	1	4	3	7	203	179
rg07_theta12p495_foilpm8	1	4	4	3	33	31
rg07_theta12p495_foilpm8	1	4	4	4	8	7
rg07_theta12p495_foilpm8	1	4	4	5	101	93
rg07_theta12p495_foilpm8	1	4	4	6	158	143
rg07_theta12p495_foilpm8	1	4	4	7	213	194
rg07_theta12p495_foilpm8	1	4	5	3	21	18
rg07_theta12p495_foilpm8	1	4	5	4	43	42
rg07_theta12p495_foilpm8	1	4	5	6	158	145
rg07_theta12p495_foilpm8	1	4	5	7	189	167
rg07_theta12p495_foilpm8	1	4	6	3	14	13
rg07_theta12p495_foilpm8	1	4	6	4	30	29
rg07_theta12p495_foilpm8	1	4	6	5	60	57
rg07_theta12p495_foilpm8	1	4	6	6	118	106
rg07_theta12p495_foilpm8	1	4	6	7	175	156
rg07_theta12p495_foilpm8	1	4	7	3	14	13
rg07_theta12p495_foilpm8	1	4	7	4	23	23
rg07_theta12p495_foilpm8	1	4	7	5	41	39
rg07_theta12p495_foilpm8	1	4	7	6	96	90
rg07_theta12p495_foilpm8	1	4	7	7	95	85
rg07_theta12p495_foilpm8	1	4	8	3	4	4
rg07_theta12p495_foilpm8	1	4	8	4	13	12
rg07_theta12p495_foilpm8	1	4	8	5	20	18
rg07_theta12p495_foilpm8	1	4	8	6	31	31
